"text","cmp_code","eu_code"
"Wir bieten den Bürgern unser Gesamtkonzept der marktwirtschaftlichen Erneuerung an: Arbeit hat Vorfahrt durch Bildung und Forschung in einem liberalen Sozialstaat, auf den die Bürger wieder vertrauen können.","401",NA
"Die Antworten und Lösungsansätze des Liberalismus bauen auf Freiheit und Verantwortung,","201",NA
"Weltoffenheit und Toleranz,","607",NA
"Subsidiarität und Solidarität.","401",NA
"Das sind die Werte und Grundsätze der liberalen Bürgergesellschaft.","201",NA
"Die Probleme der Gegenwart und die Sorgen um die Zukunft erklären sich aus der Vernachlässigung dieser Grundsätze.","201",NA
"Wenn wir wieder nach ihnen handeln, besteht Aussicht auf Besserung.","201",NA
"Wir sind davon überzeugt, daß das Streben jedes Einzelnen nach Glück auch für die Gesamtheit die besten Ergebnisse gewährleistet.","401",NA
"Liberale bemühen sich im Wissen um die Stärken und Schwächen der Menschen um die Erhaltung und Gestaltung von Freiheitsräumen, die die Entfaltung des Einzelnen ermöglichen, ohne ihn aus der Pflicht zur Eigenverantwortung zu entlassen.","201",NA
"Die Aufgabe der Politik ist es nicht, bestimmte Glücksmodelle oder bestimmte Lebensentwürfe vorzugeben.","201",NA
"Die Aufgabe der Politik ist es, den Rahmen dafür zu setzen, daß die Menschen ihr Leben nach ihren Vorstellungen führen können.","201",NA
"Liberale Politik will Raum für mehr Lebensfreude schaffen.","201",NA
"Nicht der Staat gewährt den Bürgern Freiheit, sondern die Bürger gewähren dem Staat das kontrollierte Recht, Freiheit einzuschränken.","201",NA
"Das ist kein leichtes Programm: Freiheit wird von zu vielen Menschen als Unsicherheit verkannt,","201",NA
"Eigenverantwortung als Ellbogenmentalität verunglimpft.","401",NA
"Verantwortung vor Ort wird als Schwächung des Staates mißverstanden","401",NA
"und das Bekenntnis zur Solidarität als sprachliches Täuschungsmanöver diffamiert.","606",NA
"Freiheit in Verantwortung ist für Liberale die selbstverständliche Grundlage jeder gerechten staatlichen Ordnung:","201",NA
"Für Liberale ist Freiheit nicht ihrer sozialen Bezüge entkleidet.","201",NA
"Freiheit ist unteilbar.","201",NA
"Gesellschaftliche, politische und wirtschaftliche Freiheit gehören zusammen.","201",NA
"Im Dialog mit den Bürgern wollen wir für die Chancen der Freiheit werben:","201",NA
"Nur in einer Ordnung der Freiheit machen die Menschen aus ihrem Streben nach persönlichem Glück Chancen für alle, nehmen sie neue Herausforderungen mit Zuversicht an, erproben neue Wege für eine bessere Zukunft, bringen Deutschland wieder an die Spitze in Bildung und Forschung.","201",NA
"Eigenverantwortung ist nicht nur eine Pflicht in der bürgerlichen Gesellschaft, sondern auch ein Recht gegen die Bevormundung durch die Bürokratie eines staatlich organisierten Kollektivs.","201",NA
"Liberale wollen den liberalen Sozialstaat, nicht den sozialdemokratischen Wohlfahrtsstaat aller anderen Parteien.","201",NA
"Es geht um Wohlstand und Lebenschancen für jeden einzelnen Bürger.","503",NA
"Die zentrale Staatsaufgabe ist nicht Gleichheit, sondern die Sicherung von Chancen- und Leistungsgerechtigkeit für jeden Menschen.","503",NA
"Liberale fürchten weniger die Ungleichheiten durch eine Politik der Freiheit, als die Armut aller durch eine Politik der Gleichheit.","201",NA
"Im Dialog mit den Bürgern zeigen wir, daß Eigenverantwortung keinen Verzicht auf Solidarität bedeutet.","401",NA
"Wir wollen durch ordnungspolitische Rahmenbedingungen einen Beitrag dazu leisten, daß jeder Mensch in erlebter Freiheit seine Chancen erkunden und daraus eigenverantwortlich seine Werte finden und sein Glück schmieden kann.","201",NA
"Weiterhin muß für die Menschen wieder klar werden, was wohlfahrtsstaatliche Bevormundung im Westen und realer Sozialismus im Osten als Erfahrung zurückgedrängt haben: gelebte, freiwillige, nicht von oben verordnete Solidarität, auf der Grundlage von Subsidiarität, also Vorrang für Eigenverantwortung des Einzelnen vor staatlichen Kollektiven.","606",NA
"Während die anderen Parteien den Menschen vorschreiben wollen, nach einem bestimmten Bild zu leben, setzen wir auf den mündigen Bürger, der in der Lage ist, sich der mit Freiheit verbundenen Verantwortung zu stellen und ihr gerecht zu werden.","201",NA
"Die Grundlagen dafür sind Bildung","506",NA
"und Ausbildung und die Vermittlung von Werten.","411",NA
"Bildung im umfassenden Sinne sorgt für das ethische Fundament der Bürgergesellschaft.","506",NA
"Die Prinzipien der Freiheit geben den Menschen die Orientierung, die sie in einer sich ständig verändernden Welt benötigen, um den notwendigen Wandel zu gestalten und neue Wege zu gehen.","201",NA
"Mit der Bereitschaft zur Mobilität kann sich die Dynamik der Freiheit entfalten.","201",NA
"Sie macht Fortschritt als Verbesserung der wirtschaftlichen und gesellschaftlichen Verhältnisse möglich.","201",NA
"Unser Programm für mehr Freiheit ist ein Programm gegen die Angst vor den Risiken der Zukunft.","201",NA
"Das größere Risiko liegt heute nicht darin, das Bestehende zu verändern, sondern darin, es nicht zu tun.","000",NA
"Es gibt keine Zukunft ohne die Bereitschaft zur Veränderung.","000",NA
"Veränderung heißt auch Risiko.","000",NA
"Wer alle Risiken ausschließen will, zerstört auch alle Chancen.","000",NA
"Das ist die größte aller Gefahren.","000",NA
"2. Mehr FDP für mehr Arbeitsplätze und Wohlstand",NA,NA
"Arbeitslosigkeit ist heute das unerträgliche Schicksal von Millionen Menschen.","701",NA
"Fast jeder kennt inzwischen jemanden, der von Arbeitslosigkeit bedroht oder betroffen ist.","701",NA
"Viele Menschen bekommen in ihrem Familien- und Freundeskreis ein Gefühl dafür, was der Verlust des Arbeitsplatzes bedeutet.","701",NA
"Arbeitslosigkeit geht uns alle an und kann uns alle treffen.","701",NA
"Darum fordert die FDP: Arbeit hat Vorfahrt.","408",NA
"Arbeit ist mehr als Erwerbseinkommen.","408",NA
"Arbeit bedeutet soziale Integration, Anerkennung und die Möglichkeit, ein selbstbestimmtes Leben in Würde zu führen und das Einkommen für sich und die eigene Familie selbst zu sichern.","408",NA
"Wettbewerb ist das Kernelement der Sozialen Marktwirtschaft.","403",NA
"Die FDP als die Partei der Sozialen Marktwirtschaft setzt auf Wettbewerb in allen Bereichen.","403",NA
"Nur dort, wo freier und fairer Wettbewerb herrscht, sprudeln Ideen für neue Produkte, Verfahren und Dienste.","403",NA
"Nur dort, wo Wettbewerb herrscht, werden Angebote streng an den Verbraucherwünschen ausgerichtet.","403",NA
"Nur dort, wo Wettbewerb herrscht, entstehen schnell genug neue Arbeitsplätze.","403",NA
"Deutschland braucht diese neuen Arbeitsplätze, weil durch technologischen Wandel und stärkeren internationalen Wettbewerb auch in einer offenen und marktwirtschaftlich organisierten Volkswirtschaft Arbeitsplätze im Strukturwandel wegfallen.","408",NA
"Deutschland muß deshalb seine Wettbewerbsstärke zurückgewinnen: Die Unternehmen brauchen bessere Rahmenbedingungen für Investitionen.","402",NA
"Nur wenn es sich für das einzelne Unternehmen rechnet, in Arbeitsplätze in Deutschland zu investieren, werden wir das Problem der Arbeitslosigkeit auf Dauer in den Griff bekommen.","402",NA
"Dazu brauchen wir ein einfaches und gerechtes Steuersystem mit niedrigen Steuersätzen.","414",NA
"Wir brauchen mehr Netto vom Bruttolohn – auch durch weniger Lohnzusatzkosten.","414",NA
"Einer der stärksten Wachstumsverhinderer ist das deutsche Steuersystem.","414",NA
"Es steht wie in keiner anderen Nation für komplizierte und unverständliche Regelungen bei übermäßiger Belastung von Steuerbürgern und Unternehmen.","414",NA
"Bei der Steuerbelastung für Unternehmen belegt Deutschland in Europa einen einsamen Spitzenplatz.","414",NA
"Unter der Kompliziertheit der Unternehmensbesteuerung leiden besonders kleine und mittelständische Unternehmen.","414",NA
"Die mangelnde Neutralität des Steuerrechts führt dazu, daß steuerliche Regelungen die Wahl der Rechtsform oder der Finanzierung bestimmen.","401",NA
"Wirtschaftlich sinnvolle unternehmerische Strukturen werden durch das Steuerrecht verhindert.","401",NA
"Ständige Rechtsänderungen – häufig mit rückwirkenden Auswirkungen – erschüttern das Vertrauen potentieller Investoren in stabile Rahmenbedingungen.","402",NA
"Steuersystematisch falsche Regelungen wie die Mindestbesteuerung verschlechtern zusätzlich die sowieso schon schwierige Ertragssituation der Unternehmen.","401",NA
"Die Steuerbürger verzweifeln an der Kompliziertheit des Steuerrechts.","414",NA
"Das Streben nach Einzelfallgerechtigkeit hat längst zu immer größerer Ungerechtigkeit und zu einer sinkenden Steuermoral geführt.","503",NA
"Gleichzeitig ist das deutsche Steuerrecht ineffizient","303",NA
"und eine immer unsicherere Finanzierungsquelle für den Staatshaushalt, weil die Betroffenen auf die wachstums- und leistungsfeindliche Ausgestaltung des deutschen Steuerrechts reagieren:","414",NA
"Bürger werden in die Schwarzarbeit getrieben,","414",NA
"Sparer in die Kapitalflucht,","414",NA
"Unternehmen verzögern Investitionen oder verlagern sie gleich ins Ausland.","414",NA
"Bürger und Unternehmen beschäftigen sich im Übermaß mit Strategien zur Steuervermeidung, anstatt sich für mehr Leistungen anzustrengen.","414",NA
"Ein solches Steuerrecht kann sich Deutschland nicht mehr leisten.","414",NA
"Die FDP ist die einzige Partei, die ein umfassendes, in sich stimmiges Gesamtkonzept zur Reform der Besteuerung für Bürger und Unternehmen vorlegt: Niedrig, einfach und gerecht – das sind die Kriterien für das liberale Steuerkonzept.","414",NA
"Die Einkommensbesteuerung wird auf ihre eigentliche Aufgabe im Verfassungsstaat der Sozialen Marktwirtschaft zurückgeführt: Der Staat soll angemessen am Erwerbserfolg der Privaten teilhaben – um die unausweichlichen Staatsausgaben zu finanzieren.","414",NA
"Das liberale Steuerkonzept sieht vor, daß der Staat sich aus der bequemen Politik des „Steuern mit Steuern“ verabschieden muß.","414",NA
"Keine Steuergeschenke für bestimmte Interessengruppen, sondern eine konsequente Besteuerung nach der Leistungsfähigkeit bei wettbewerbsfähigen Steuersätzen – dafür steht die FDP.","414",NA
"Die liberale Einkommensteuer ist niedrig.","414",NA
"Der FDP-Stufentarif von 15 %, 25 % und 35 % führt zu einer deutlichen Entlastung.","414",NA
"Für Unternehmen gibt es nur die beiden Steuersätze von 15 % und 25 %.","414",NA
"Jedem Steuerbürger, seinem Ehegatten und seinen Kindern steht ein steuerfreier Grundfreibetrag von 7.700 Euro zu.","414",NA
"Für Einkommen von 7.701 Euro bis 15.000 Euro sind 15 % Steuern zu zahlen, 25 % fallen für den Einkommensteil zwischen 15.000 Euro und 40.000 Euro an, 35 % für Einkommen darüber.","414",NA
"Der FDP-Stufentarif ist transparent und führt nicht zu Sprüngen in der Belastung, weil jeweils nur der die Einkommensgrenze übersteigende Teil höher besteuert wird.","414",NA
"Jeder Steuerbürger kann ohne Steuertabellen seine Steuerbelastung errechnen und leicht feststellen, wie viel ihm beispielsweise von einer Gehaltserhöhung bleibt.","414",NA
"Wir wollen die Steuerklasse V abschaffen.","414",NA
"Sie vermindert die Arbeitsanreize für den geringer Verdienenden unter Verheirateten, um so mehr, je weiter die Einkommen der Ehepartner auseinander liegen.","401",NA
"Auf die Entlastung der Familien legt die FDP besonderes Augenmerk.","603",NA
"Ein Ehepaar  mit zwei Kindern zahlt erst ab einem Jahreseinkommen von 30.800 Euro Steuern,  unter Ausnutzung der Abzugsmöglichkeiten für Vorsorgeaufwendungen sogar erst ab 38.600 Euro.","603",NA
"Es kann so fast doppelt soviel „steuerfrei“ verdienen wie nach geltendem Recht.","603",NA
"„Kinder kosten Geld“ – wer wüßte das besser als die Familien.","603",NA
"Im liberalen Steuerkonzept wird die finanzielle Belastung der Familien endlich angemessen berücksichtigt.","603",NA
"Für Ehegatten verdoppeln sich die Einkommensgrenzen beim Stufentarif.","603",NA
"Der einheitliche Grundfreibetrag für Eltern und jetzt auch für Kinder schafft eine  deutliche Entlastung für alle Familien.","603",NA
"Das Kindergeld wird entsprechend angepaßt  und auf 200 Euro erhöht.","504",NA
"Die liberale Einkommensteuer ist einfach.","414",NA
"Der FDP-Gesetzentwurf für eine neue Einkommensteuer ist verständlich formuliert.","414",NA
"Steuerbefreiungen, steuerliche Ausnahmen und Lenkungsvorschriften werden konsequent abgeschafft.","414",NA
"Das Steuerrecht wird so umfassend vereinfacht.","414",NA
"Die Steuererklärung ist für die meisten Steuerbürger zukünftig auf einem Blatt Papier möglich und wird innerhalb von einer Stunde erledigt sein.","414",NA
"Die liberale Einkommensteuer ist gerecht.","503",NA
"Gerechtigkeit im Steuerrecht heißt, daß jeder Steuerbürger nach seiner wirtschaftlichen Leistungsfähigkeit besteuert wird.","503",NA
"Dafür müssen Steuerschlupflöcher geschlossen werden.","503",NA
"Kein Steuerbürger, auch nicht der mit einem hohen Einkommen, darf sich durch geschickte Gestaltung gegenüber dem Finanzamt arm rechnen können.","503",NA
"Das FDP-Steuerkonzept sieht niedrige Steuersätze vor, die dann aber auch tatsächlich zu zahlen sind.","414",NA
"Die liberale Unternehmensteuerreform sorgt dafür, daß Arbeitsplätze im Inland bleiben und neue Arbeitplätze geschaffen werden.","402",NA
"Sie berücksichtigt, daß unternehmerische Einkünfte einem besonderen Wettbewerbsdruck ausgesetzt sind.","402",NA
"Dabei reicht eine Absenkung des Tarifs für Kapitalgesellschaften nicht aus.","403",NA
"Denn mehr als 80 % der Unternehmen in Deutschland sind Personenunternehmen und Einzelkaufleute, die davon nichts hätten.","403",NA
"Gerade diese Unternehmen schaffen die meisten Arbeitsplätze und Lehrstellen in Deutschland und sind auf Entlastungen dringend angewiesen.","402",NA
"Das FDP-Unternehmensteuerkonzept stimmt Einkommen- und Körperschaftsteuer einfach und praktikabel aufeinander ab.","414",NA
"Es sieht den FDP-Stufentarif für alle Unternehmen vor, wobei auf die letzte Stufe verzichtet wird.","414",NA
"Damit beträgt die Spitzenbelastung für unternehmerische Einkünfte unabhängig von der Rechtsform 25 %.","414",NA
"Hinzu kommt der kommunale Zuschlag als ein Teil der liberalen Gemeindefinanzreform, so daß die Endbelastung je nach gemeindlichem Hebesatz etwa 28 % beträgt.","301",NA
"Langfristiges Ziel ist die Einführung eines einheitlichen Steuersatzes für alle Einkünfte (Flat Tax).","414",NA
"Ein einheitlicher Steuersatz würde eine Vielzahl der heute bestehenden Probleme beim Nebeneinander direkt progressiver Einkommensteuer und proportionaler Körperschaftsteuer lösen, aber auch den Grundsatz der Besteuerung nach der Leistungsfähigkeit gewährleisten.","414",NA
"Das wäre der steuersystematisch ideale Weg einer einfachen, gerechten und rechtsformneutralen Besteuerung.","414",NA
"Wegen der hohen Steuerausfälle kann dies gegenwärtig noch nicht realisiert werden.","414",NA
"Das FDP-Steuerkonzept bekennt sich klar zu einer Abschaffung der Gewerbesteuer und sieht eine solide kommunale Ersatzfinanzierung vor.","414",NA
"Die Gewerbesteuer belastet einseitig deutsche Unternehmen und verschlechtert deren Wettbewerbsposition.","402",NA
"Besonders absurd ist es, wenn Personenunternehmen erst aufwendig eine Gewerbesteuerbilanz erstellen müssen, um die so ermittelte Gewerbesteuer wieder verrechnen zu können.","402",NA
"Steuersystematisch verhindert die Gewerbesteuer die rechts-formneutrale Unternehmensbesteuerung.","414",NA
"Und bei den Gemeinden läßt die Gewerbesteuer wegen ihres stark zyklischen Aufkommens eine kontinuierliche und solide Finanzplanung nicht zu.","414",NA
"Die Liberale Gemeindefinanzreform nimmt den gewichtigen Wunsch der Gemeinden nach einem stabilen finanziellen Fundament endlich ernst.","301",NA
"Neben dem kommunalen Zuschlag mit eigenem Hebesatzrecht auf die Einkommen- und Körperschaftsteuer sieht sie eine Erhöhung des Anteils der Gemeinden an der Umsatzsteuer von derzeit 2,2 % auf 12 % vor.","301",NA
"Das FDP-Unternehmensteuerkonzept führt für Kapitalerträge – Zinsen und Dividenden – eine Abgeltungssteuer auf international wettbewerbsfähigem Niveau von 25 % ein.","402",NA
"Ausschüttungen sind beim Anteilseigner steuerfrei, weil die Besteuerung auf der Ebene der Kapitalgesellschaft endgültig erfolgt.","414",NA
"Für Zinsen wird eine Zinsabgeltungssteuer von 25 % eingeführt.","414",NA
"Weil die Besteuerung direkt an der Quelle, d.h. bei der Bank durchgeführt wird, entsteht 100 % Steuerehrlichkeit bei 0 % Schnüffelei; Kontrollmitteilungen sind nicht nötig.","201",NA
"Die Kontenabfrage ohne begründeten Verdacht wird untersagt.","201",NA
"Das Bankgeheimnis kann – und muß – wieder hergestellt werden.","201",NA
"Die Wettbewerbsfähigkeit des Finanzstandortes Deutschland wird gestärkt.","414",NA
"Das FDP-Unternehmensteuerkonzept enthält neben der rechtsformneutralen Absenkung der Steuerbelastung weitere Vorschläge, die für die Wiederherstellung der Wettbewerbsfähigkeit und die Europatauglichkeit immens wichtig sind.","402",NA
"Dazu gehört eine moderne Gruppenbesteuerung innerhalb der EU","108",NA
"ebenso wie ein neues Umwandlungssteuerrecht.","402",NA
"Die Erbschaftsteuer auf Betriebsvermögen ist bei Fortführung des Unternehmens durch die Erbengeneration zu stunden.","402",NA
"Für jedes Jahr der Betriebsfortführung sind 10 % der Erbschaftsteuer zu erlassen.","402",NA
"Diese Regelung gilt für alle Unternehmen ohne Größenbegrenzung.","402",NA
"Die Vermögensteuer wird endgültig abgeschafft.","414",NA
"Der Abbau der Ökosteuer und des Solidaritätszuschlags steht weiter auf der Tagesordnung.","414",NA
"Vorrang hat aber jetzt die große Steuerreform.","414",NA
"Darüber hinaus gehende Steuerentlastungen sind gegenwärtig haushaltspolitisch nicht zu verantworten.","414",NA
"Bei der Umsatzsteuer will die FDP den generellen Übergang von der Soll- zur Ist-Versteuerung.","414",NA
"Das gibt den Unternehmen Liquidität zurück.","402",NA
"Der Umsatzsteuerbetrug, geschätzte 20 Milliarden pro Jahr, kann wirksamer bekämpft werden, wenn die Vorsteuern erst bei Zahlung der Rechnung zum Abzug zugelassen werden.","605",NA
"Das FDP-Steuerkonzept ist solide durchgerechnet.","414",NA
"Es sieht Entlastungen im Umfang von 17 bis 19 Mrd. Euro vor, die als Impuls für Investitionen und mehr Arbeitsplätze dringend erforderlich sind.","414",NA
"Nur mit steuerlichen Entlastungen erhalten die Bürger den finanziellen Spielraum, um mehr Eigenverantwortung für ihre soziale Absicherung zu übernehmen.","401",NA
"Im Gegenzug hat die FDP bereits in den Haushaltsberatungen zum Bundeshaushalt 2005 in über 400 Anträgen Einsparvorschläge mit einem Volumen von 12,5 Mrd. Euro aufgezeigt.","414",NA
"Zusammen mit weiteren strukturellen Maßnahmen erfolgt eine Entlastung der öffentlichen Haushalte in Höhe von rund 35 Mrd. Euro.","414",NA
"Bei konsequenter Umsetzung dieser Vorschläge kann diese Summe noch erheblich gesteigert werden.","414",NA
"Die FDP spricht sich gegen eine Erhöhung der Mehrwertsteuer zur Reform der direkten Steuern oder anderer indirekter Steuern aus.","414",NA
"Die notwendigen Reformen können und müssen durch Einsparungen bei Finanzhilfen, Subventionen und bürokratischen Aufwendungen finanziert werden.","414",NA
"Eine Erhöhung der Mehrwertsteuer würde den Verbrauch und das Wachstum dämpfen und damit die Arbeitslosigkeit weiter erhöhen.","410",NA
"Nur durch Steuerentlastung kann Wachstum entstehen","410",NA
"– nur durch Wachstum gibt es mehr Beschäftigung","410",NA
"– nur durch mehr Beschäftigung ist dauerhaft Haushaltskonsolidierung möglich.","414",NA
"Einfach, niedrig und gerecht – das sind die Leitlinien, an denen sich die Steuerpolitik der FDP orientiert.","414",NA
"Sie geht Hand in Hand mit den Plänen der FDP zur Reform des Sozialstaats.","303",NA
"Das Liberale Bürgergeld ist die Brücke in den Arbeitsmarkt.","401",NA
"Die FDP fordert die Einführung des Liberalen Bürgergeldes.","503",NA
"Das ist die Lösung für  ein einfaches, transparentes und gerechtes Sozialsystem.","303",NA
"Es setzt auf Hilfe zur  Selbsthilfe, Leistung und Gegenleistung, den Schutz der Schwachen vor den Faulen und Findigen und auf Anreize zur Arbeitsaufnahme.","401",NA
"Im Bürgergeld werden steuerfinanzierte Sozialleistungen zu einer einzigen zusammengefaßt: Anstelle von Grundsicherung, Sozialhilfe (ohne Sozialhilfe in besonderen Lebenslagen), Wohngeld, Arbeitslosengeld II oder BAföG erhält der Bedürftige das Bürgergeld.","303",NA
"Hinzu kommen bei Umsetzung der liberalen Reformkonzepte für die Kranken- und Pflegeversicherung steuerfinanzierte Unterstützungsleistungen für Kinder und Personen mit unzureichendem Einkommen.","504",NA
"Die Berechnung des Bürgergeldes umfaßt nicht nur die Pauschalen zur Sicherung des Lebensunterhaltes, Unterkunft und Heizung,","504",NA
"sondern auch Pauschalen für den Nachteilsausgleich bei Nichterwerbsfähigkeit bzw. Schwangerschaft","504",NA
"sowie für Mehrbedarfe bei Ausbildung","504",NA
"und bei speziellen, häufig vorkommenden Behinderungen und Erkrankungen.","504",NA
"Das Bürgergeld wird mit dem Steuersystem zu einem Steuer-und-Transfer-System aus einem Guss verbunden: Der Bürgergeldanspruch wird mit der Steuer verrechnet.","303",NA
"Im Ergebnis zahlen Gutverdienende Steuern an das Finanzamt, weniger Verdienende und Personen ohne Einkommen bekommen Bürgergeld als Negative Einkommensteuer ausgezahlt.","303",NA
"Nur eine Behörde ist zuständig: das Finanzamt.","303",NA
"Der komplexe Sozialstaat wird dadurch radikal vereinfacht, Bürokratie abgebaut und die Verwaltung kostensparend gestaltet.","303",NA
"Für den Bürger entsteht ein einfaches, verständliches und dadurch gerechtes Sozialsystem.","303",NA
"Seine Ansprechpartner werden auf ein Minimum reduziert, Mehrfacherklärungen über Einkommens- und Vermögensverhältnisse gegenüber verschiedenen Ämtern entfallen.","303",NA
"Dies ist ein wichtiger Beitrag zum Bürokratieabbau","303",NA
"und zum Datenschutz.","201",NA
"Derjenige, der arbeitet, muß spürbar mehr bekommen, als derjenige, der nicht arbeitet.","401",NA
"Wird zumutbare Arbeit abgelehnt, wird die Grundleistung um 30 % gekürzt, bei erneuter Ablehnung zumutbarer Arbeit um weitere 30 %.","505",NA
"Gleichzeitig werden die Zuverdienstmöglichkeiten für die niedrigen Einkommensbereiche gegenüber dem Arbeitslosengeld II deutlich verbessert.","401",NA
"Der Bürgergeldempfänger, der 600 Euro verdient, soll über den Grundfreibetrag hinaus von jedem Euro 40 Cent behalten dürfen.","401",NA
"Die Regelung soll so gestaltet werden, daß der Bürgergeldempfänger immer einen finanziellen Anreiz hat, nach höherem Einkommen zu streben.","401",NA
"So lohnt sich Arbeit auch wieder im Niedriglohnbereich, in dem eine an der Produktivität orientierte Bezahlung nicht einmal das Existenzminimum sichern würde.","401",NA
"Damit ist das Bürgergeld der entscheidende Reformschritt zur Bekämpfung der Arbeitslosigkeit im Niedriglohnsektor.","408",NA
"Es wirkt aktivierend durch einen gleitenden und lohnenden Übergang in die Erwerbstätigkeit.","401",NA
"Die Hälfte aller Arbeitslosen ist gering oder gar nicht qualifiziert.","701",NA
"Für sie baut das Bürgergeld Brücken in neue Beschäftigung.","701",NA
"Gleichzeitig schafft es Transparenz und ist ein wichtiger Beitrag zum Bürokratieabbau.","303",NA
"Als ersten Schritt zum Liberalen Bürgergeld will die FDP die Zuverdienstmöglichkeiten für ALG II umgehend verbessern:","401",NA
"Die FDP fordert, daß über den Grundfreibetrag hinaus von einem Zuverdienst aus Erwerbstätigkeit von bis zu 600 Euro monatlich 40 % anrechnungsfrei bleiben.","401",NA
"Zum anderen muß jegliche Form der privaten Altersvorsorge ähnlich geschützt werden wie die staatliche geförderte Riester-Rente.","504",NA
"Die FDP fordert, daß ALG-II-Empfänger ihre Lebensversicherungen und andere private Altersvorsorgeformen nicht mehr auflösen müssen, sondern diese gleichrangig zu Riester-Rente als Schonvermögen für die Altersvorsorge behandelt werden.","504",NA
"Solange das Liberale Bürgergeld nicht umgesetzt ist, fordern wir, die Regelungen für geringfügige Beschäftigung (Minijobs) auf bis zu 600 Euro Einkommen auszuweiten.","701",NA
"Dies eröffnet für viele Menschen die Chance zu einem flexiblen Eintritt in den Arbeitsmarkt,","701",NA
"stärkt den Niedriglohnsektor","408",NA
"und verringert die Schwarzarbeitsquote.","605",NA
"Rückgrat der deutschen Wirtschaft ist der Mittelstand.","704",NA
"Gute Wirtschaftspolitik muß Politik für den Mittelstand sein.","403",NA
"Denn 99 % der Unternehmen zählen in Deutschland zum Mittelstand.","704",NA
"Diese stellen drei Viertel aller sozialversicherungspflichtigen Arbeitsplätze und über 80 % der Ausbildungsplätze.","704",NA
"Neue Arbeits- und Ausbildungsplätze entstehen vor allem im Mittelstand.","410",NA
"Die FDP fordert ein Gleichbehandlungsgesetz zugunsten des deutschen Mittelstandes, das alle gesetzlich verursachten Benachteiligungen kleiner und mittlerer Unternehmen gegenüber Großunternehmen im Interesse der Wettbewerbsgleichheit beseitigt.","403",NA
"Die beste Politik für den Jobmotor Mittelstand ist eine gute Ordnungspolitik.","403",NA
"Deshalb gehören konsequent alle Subventionen und alle wettbewerbsverzerrenden Regelungen auf den Prüfstand.","403",NA
"Die Anzahl der geforderten Statistiken muß deutlich verringert werden.","403",NA
"Bei Erhebungs-, Melde- und Prüfverfahren, die zur Überwälzung von Bürokratie auf die Unternehmen führen, sind die zeitlichen Intervalle zu vergrößern, die Schwellenwerte nach Größenklassen anzuheben und die Mehrkosten mittelständischer Unternehmen gegenüber Großunternehmen zu erstatten.","403",NA
"Wir wollen den Einsatz illegal Beschäftigter stärker bekämpfen.","605",NA
"Im Interesse legaler Arbeitsplätze muß das geltende Recht konsequent angewandt und durchgesetzt werden.","605",NA
"Das gilt selbstverständlich auch für die bestehenden Schutzvorschriften auf dem Weg zu einem Europäischen Binnenmarkt.","605",NA
"Wir fordern, durch geeignete Maßnahmen die Bereitschaft und Fähigkeit zur Existenzgründung zu verbessern.","402",NA
