"text","cmp_code","eu_code"
"Würde Deutschland einen solchen Anteil seines Sozialprodukts wie die USA für öffentliche Investitionen aufwenden, wären das 30 Milliarden Euro mehr im Jahr als gegenwärtig.","409",NA
"Ein sozial und ökologisch sinnvolles Wachstum, mehr Arbeitsplätze und mehr Ausgaben für das Gemeinwohl zugleich sind möglich.","409",NA
"Kurz: Millionen neuer Arbeitsplätze erfordern neben einer gerechten Umverteilung der vorhandenen Arbeit","503",NA
"erhebliche Investitionen – mehr ökologisch sinnvolle Investitionen der öffentlichen Hand","501",NA
"und mehr private Investitionen, die nur dann zu erwarten sind, wenn höhere Einkommen der Verbraucher zu höherer Binnennachfrage führen.","409",NA
"Steigender Export allein wird nicht einmal zur Minderung der Arbeitslosigkeit führen.","701",NA
"Allerdings werden Massenkaufkraft und öffentliche Investitionen kaum schlagartig steigen.","409",NA
"Jeder Weg beginnt mit ersten Schritten:","409",NA
"1.1. Statt Arbeitslosigkeit Arbeit finanzieren. Weg mit Hartz IV!",NA,NA
"Hartz IV kommt alle teuer zu stehen.","305",NA
"Mit Milliarden Euro wird der dauerhafte Ausschluss von Millionen Menschen aus der Erwerbsarbeit finanziert","701",NA
"– mit gelegentlichen Gastrollen am Rande der Arbeitswelt in Gestalt von „Arbeitsgelegenheiten“ für einen Euro die Stunde.","701",NA
"Unser Alternativvorschlag ist einfach und machbar.","304",NA
"Als Alternative zur Arbeitslosigkeit und zu Ein-Euro-Jobs schlagen wir die Schaffung regulärer, sozialversicherungspflichtiger Beschäftigung in öffentlich geförderten und gemeinnützigen Beschäftigungssektoren vor.","504",NA
"Finanziert würd ein existenzsichernder Lohn für bisher Langzeitarbeitslose durch die Bündelung der gegenwärtig für das Arbeitslosengeld II, die Kosten der Unterkunft und die so genannten Mehraufwandsentschädigungen für Ein-Euro-Jobs aufgebrachten Mittel.","504",NA
"Kombiniert mit bereits vorhandenen Förderfonds von Ländern, Bund und Europäischer Union – zum Beispiel aus den europäischen Sozialfonds -","303",NA
"ohne Verschärfung der Zumutbarkeitsregelungen, ohne Zwänge und ohne Demütigungen.","701",NA
"Für die Ausstattung der Arbeitsplätze könnte ferner ein Teil des durch ein gerechteres Steuersystem – etwa durch Wiederbelebung der Vermögenssteuer - erzielbaren Steueraufkommens eingesetzt werden.","503",NA
"Solche Arbeitsplätze sollen zusätzlich dort entstehen, wo für die Privatwirtschaft Dienstleistungen für einzelne oder für das Gemeinwesen nicht rentabel sind.","504",NA
"Das ist möglich außerhalb des Wettbewerbs mit Privatunternehmen durch einen Einstieg in öffentlich geförderte gemeinnützige Beschäftigungssektoren zwischen Privatwirtschaft und Staat, für die die spezifischen Bedingungen tariflich auszuhandeln sind.","504",NA
"Eine gegenüber bestehenden Tarifen für vergleichbare Tätigkeiten einstweilen geringere Bezahlung soll durch kürzere Arbeitszeiten, durch familien-und qualifizierungsfreundliche Arbeitsbedingungen, Chancen für Ältere und Geschlechtergerechtigkeit kompensiert werden.","701",NA
"Arbeitsplätze in gemeinnützigen Beschäftigungssektoren sollen in regionaler Verantwortung unter Einbeziehung von Gewerkschaften und Arbeitgeberverbänden in transparenten Verfahren eingerichtet werden.","405",NA
"Ein Abbau regulärer Beschäftigung im öffentlichen Sektor","701",NA
"und eine für kleine und mittlere Unternehmen schädliche Konkurrenz muss vermieden werden.","403",NA
"Das Recht von Jugendlichen unter 25 Jahren auf Arbeitsförderung","706",NA
"und Job-Angebote an Bezieher von Sozialhilfe sollen durchgesetzt werden.","701",NA
"Jugendliche haben ein Recht auf Ausbildung,","411",NA
"den Zwang zur Annahme jeglicher Jobs lehnen wir ab.","701",NA
"1.2. Arbeit zu menschenwürdigen Bedingungen",NA,NA
"Zu den Verlierern des globalen Verdrängungswettbewerbs gehören die gering Qualifizierten in unserem Land.","701",NA
"Ihre Arbeitsplätze werden am stärksten wegrationalisiert, und eine neue Beschäftigung scheitert häufig an fehlender Nachfrage angesichts geringer Kaufkraft.","701",NA
"Um den geringqualifizierten Arbeitslosen eine Perspektive zu eröffnen und ihr Abdrängen in die Schwarzarbeit zu verhindern, fordern wir ein Qualifizierungs- und Beschäftigungsprogramm für Menschen, die im Produktions- und Dienstleistungsbereich bzw. gemeinnützig tätig sind.","701",NA
"Die Bereitstellung von Arbeitsplätzen für diese Menschen soll durch zeitlich begrenzte Lohnsubventionen für Problemgruppen des Arbeitsmarktes ermöglicht werden.","701",NA
"Die Subventionen reichen von der Übernahme der Sozialbeiträge bis zur zusätzlichen Erstattung des Qualifizierungsaufwandes.","504",NA
"Lohnsubventionen dürfen keinen Anreiz zur Ausweitung des Niedriglohnsektors schaffen, sondern müssen die Integration der besonders Benachteiligten in reguläre Beschäftigung erleichtern.","503",NA
"Lohnkürzungen und eine Ausweitung des Niedriglohnsektors, wie von anderen Parteien gefordert, sind kein gangbarer Weg zu mehr Beschäftigung.","701",NA
"Menschen mit Behinderungen sollen selbstbestimmt am gesellschaftlichen Leben teilnehmen können.","705",NA
"Wir wollen, dass sie gleichberechtigten Zugang zum Arbeitsmarkt haben.","503",NA
"Bauliche und kommunikative Barrieren müssen beseitigt werden.","503",NA
"Bedarfsgerechte persönliche Assistenz muss für sie besser erreichbar sein.","705",NA
"1.3. Gesetzlichen Mindestlohn einführen",NA,NA
"Nur in Deutschland wird die Einführung eines Existenz sichernden gesetzlichen Mindestlohns als unerträgliche Bedrohung für die Wirtschaft denunziert.","701",NA
"In den meisten anderen entwickelten Ländern gibt es ihn.","412",NA
"Wir fordern einen gesetzlichen Mindestlohn von nicht weniger als 1. 400 Euro brutto im Monat.","412",NA
"Das bringt nicht „das Paradies auf Erden“, aber es wird damit ein Weg aus sozialer Ausgrenzung eröffnet und andererseits eine Sicherung gegen sozialen Abstieg errichtet.","503",NA
"Dies gebietet die Achtung der Menschenwürde","203",NA
"und ist ein wirtschaftspolitisch vernünftiger Beitrag zur Steigerung der Binnennachfrage","409",NA
"und der Absatzchancen kleiner und mittlerer Unternehmen.","403",NA
"In Wirtschaftsbereichen, in denen die niedrigsten tariflichen Lohngruppen oberhalb dieses Mindestlohns liegen, sollen die Tarifverträge leichter für allgemeinverbindlich erklärt werden können.","701",NA
"Ein Entsendegesetz muss allen Branchen vorschreiben, dass für Lohnzahlung und Arbeitsbedingungen die Standards des Arbeitsortes gelten.","701",NA
"1.4. Zukunftsinvestitionsprogramm",NA,NA
"Unser Land braucht weiter reichende Lösungen des Beschäftigungsproblems, es braucht Zukunft durch Innovation und hochwertige Produktion.","411",NA
"Die wichtigsten Bedingungen dafür sind gut ausgebildete Menschen,","411",NA
"eine leistungsfähige öffentliche Infrastruktur und moderne Dienstleistungen.","411",NA
"Für die Zukunft vorsorgen bedeutet deshalb: mehr investieren in hochwertige Bildung und Erziehungseinrichtungen,","506",NA
"in Wissenschaft und Forschung für zukunftsfähige Technologien und Produkte, die Arbeitsplätze schaffen.","411",NA
"Wir brauchen Investitionen, die die öffentliche Daseinsvorsorge gewährleisten","504",NA
"und einen sozial-ökologischen Umbau voranbringen.","501",NA
"Deswegen ist ein umfangreiches, längerfristig angelegtes Zukunftsinvestitionsprogramm notwendig.","404",NA
"So können wir durch politische Gestaltung Defizite des Marktes ausgleichen","403",NA
"und den Strukturwandel zur Informations-und Wissensgesellschaft fördern.","411",NA
"1.5. Arbeit umverteilen",NA,NA
"Der Trend, die Arbeitszeiten wieder zu verlängern – meist ohne Lohnausgleich – muss gestoppt und umgekehrt werden.","701",NA
"Er bedeutet Lohnsenkung und führt zu mehr Arbeitslosigkeit.","701",NA
"Ein erster wichtiger Schritt ist eine wirksame Begrenzung der Überstunden.","701",NA
"Das Arbeitszeitgesetz muss reformiert und die durchschnittliche regelmäßige Höchstarbeitszeit auf 40 Stunden gesenkt werden.","701",NA
"Wir unterstützen die Gewerkschaften, wenn sie versuchen, Arbeitszeitverkürzungen zu vereinbaren.","701",NA
"Die fortschreitende Steigerung der Produktivität ermöglicht auch in Zukunft Arbeitszeitverkürzungen ohne Lohnverzicht.","701",NA
"Zumindest für Beschäftigte mit geringerem Einkommen muss ein Lohnausgleich gewährleistet werden.","701",NA
"Arbeitszeitverkürzungen sind auch notwendig, um jungen Menschen, die gerade eine Ausbildung durchlaufen haben, berufliche Perspektiven zu eröffnen.","706",NA
"Dringlich ist eine moderne, familienfreundliche Arbeitszeitpolitik, die mehr Zeit für Erholung und eigene Interessen, für Kinder, Partnerinnen, Partner und Freundschaften lässt.","603",NA
"Teilzeitbeschäftigung ist durch vollwertige soziale Absicherung bei Krankheit, Arbeitslosigkeit und Alter zu fördern.","504",NA
"Wer aus Vollbeschäftigung in Teilzeitarbeit wechseln musste, soll das Recht haben, in Vollzeitarbeit zurückzukehren.","701",NA
"Wir wollen die Tarifautonomie durch eine leichtere Allgemeinverbindlichkeitserklärung der Tarifverträge stärken und ein Verbandsklagerecht der Gewerkschaften einführen.","701",NA
"Die Mitbestimmung auf Unternehmensebene und im Betriebsverfassungsgesetz muss ausgebaut und der Antistreikparagraph im SGB III gestrichen werden.","202",NA
"1.6. Kapitalmacht begrenzen",NA,NA
"Wirtschaft ist kein Selbstzweck; sie ist nicht nur eigenständiger, sondern zugleich auch sozial verantwortlicher Teil einer zukunftsfähigen Gesellschaft.","403",NA
"Dem muss Rechnung getragen werden: Mitbestimmung und Beteiligung der Beschäftigten am Produktivvermögen werden ausgebaut.","202",NA
"Aktienoptionen für Manager werden verboten.","412",NA
"Die Regulierung und Kontrolle auf den Finanzmärkten wird verstärkt.","412",NA
"Die wachsenden Ansprüche der Eigentümer und Großaktionäre auf leistungslose Einkommen sind nur durch eine umfassende Demokratisierung der Wirtschaft zurückzudrängen.","202",NA
"Die Steuerbefreiung bei Beteiligungsverkäufen wird zurückgenommen.","412",NA
"Die internationalen Währungsverhältnisse und Kapitalströme müssen stabilisiert und kontrolliert werden.","412",NA
"Wir fordern die Einführung einer Steuer auf internationale Devisentransaktionen","412",NA
"und einen konsequenten Kampf gegen Steuerflucht .","605",NA
"Dem Privatisierungsdruck der Europäischen Kommission muss wirksam entgegengetreten werden.","110",NA
"2. Soziale Sicherheit: Solidarität und Selbstbestimmung statt Sozialraub und Entmündigung",NA,NA
"2.1. Bedarfsorientierte soziale Grundsicherung",NA,NA
"Wer wegen Arbeitslosigkeit, zu geringem Einkommen, Ausbildung sowie aus anderen sozialen, gesundheitlichen oder altersbedingten Gründen arm oder von Armut bedroht ist, soll mittelfristig Anspruch auf eine individuelle bedarfsorientierte soziale Grundsicherung haben.","504",NA
"Für eine solche Grundsicherung müssen die Regelleistungen in den steuerfinanzierten Sicherungssystemen auf ein Niveau angehoben werden, das sich am Bedarf der Betroffenen orientiert.","504",NA
"Bedarfsorientiert heißt mindestens Armut vermeiden.","504",NA
"Jede und jeder, auch jede Familie mit Kindern darf nach Einführung der Grundsicherung nicht weniger im Monat zur Verfügung haben als 60 Prozent des durchschnittlichen Haushaltseinkommens vergleichbarer Familien im Land.","504",NA
"Für Alleinstehende sind dies heute mindestens 750 netto Euro im Monat, für eine Familie mit zwei kleinen Kindern mindestens 1.900 Euro netto.","504",NA
"Eine solche soziale Grundsicherung ist ein Individualrecht,","201",NA
"Verwandte sollen nicht als „Bedarfsgemeinschaften“ für das Lebensnotwendige in Haftung genommen","504",NA
"und eigene Anstrengungen zur Alterssicherung nicht belastet werden.","504",NA
"Die Ablehnung unzumutbarer Arbeitsbedingungen darf nicht zum Verlust des Anspruchs führen;","504",NA
"Zwang zur Arbeit lehnen wir ab.","701",NA
"Als erste Schritte zu einer tatsächlichen Grundsicherung fordern wir:","504",NA
"- Anhebung  des  Arbeitslosengeldes  II  auf  mindestens  420  Euro  in  Ost  und  West  (zuzüglich  Kosten  der  Unterkunft).","504",NA
"- höhere  Freibeträge  für  Ersparnisse  vor  allem  zur  Alterssicherung.","504",NA
"- eine  deutliche  Verbesserung  der  Zuverdienstmöglichkeiten.","504",NA
"2.2. Existenz sichernde Rente mit Grundbetrag",NA,NA
"Jedem Menschen steht auch im Alter ein würdevolles Leben zu.","706",NA
"Deshalb lehnen wir das Kürzen von Renten und das Heraufsetzen der Altersgrenze für den Rentenbezug ab.","504",NA
"Wir streben als untere Versicherungsgrenze eine Rente mit Grundbetrag von gegenwärtig monatlich 800 Euro an.","504",NA
"Noch bestehende Benachteiligungen ostdeutscher Rentner müssen aufgehoben werden.","503",NA
"Um Frauenaltersarmut nachhaltig abzubauen, sind die Erziehung der Kinder und die Pflege von Angehörigen stärker anzurechnen.","503",NA
"Das ist mit Steuermitteln zu sichern.","504",NA
"Die Rentenentwicklung soll im Gleichschritt mit dem Nettolohnzuwachs erfolgen.","504",NA
"Das derzeitige Rentensystem ist gefährdet, weil Massenarbeitslosigkeit, eine wachsende Zahl von Nichtversicherten und Niedriglohnbeschäftigung seine Finanzierung untergraben und die Leistungsstärkeren nur begrenzt zur Kasse gebeten werden.","504",NA
"Unsere Gesellschaft wird immer älter.","504",NA
"Das stellt den bewährten Generationenvertrag vor zusätzliche Herausforderungen.","504",NA
"Die Linkspartei.PDS schlägt daher vor, die gesetzliche Rentenversicherung in eine Erwerbstätigenversicherung umzuwandeln, in die in einem längeren Prozess Angehörige aller Berufsgruppen, Freiberufler, Selbstständige, Abgeordnete und auch Beamtinnen und Beamte, einbezogen werden – ohne, dass individuell bereits erworbene Ansprüche verfallen.","504",NA
"Dabei müssen sämtliche Einkommen berücksichtigt werden.","504",NA
"Die Beitragsbemessungsgrenze soll an-und später aufgehoben werden.","504",NA
"Menschen mit höheren Einkommen sollen also in größerem Umfang für die solidarische Finanzierung der Renten herangezogen werden, ohne dass ihre Ansprüche in gleichem Maße steigen.","504",NA
"2.3. Solidarische Bürgerversicherung",NA,NA
"Seit langem laufen die ""Reformen"" des Gesundheitswesens darauf hinaus, Patientinnen und Patienten stärker zu belasten und den Leistungskatalog der gesetzlichen Krankenversicherung einzuschränken.","504",NA
"CDU und CSU planen mit der Einführung der ""Kopfpauschale"", jetzt Gesundheitsprämie genannt, eine noch weiter gehende Entsolidarisierung im Gesundheitswesen.","606",NA
"Dem steht die Idee einer Bürgerversicherung von allen für alle gegenüber.","504",NA
"Die Linkspartei.PDS will eine solidarische Bürgerversicherung, die letztlich alle Berufsgruppen und Einkommensarten in die gesetzliche Krankenversicherung und in die Pflegeversicherung einbezieht.","504",NA
"Gerade die Einkommensstärkeren sollen sich an der Finanzierung eines solidarischen Gesundheitssystems beteiligen und nicht in die privaten Kassen ausweichen können.","504",NA
"Die Beitragsbemessungsgrenze soll in einem ersten Schritt auf 5.100 Euro angehoben und später ganz aufgehoben werden.","504",NA
"Wir halten am Grundsatz der paritätischen Finanzierung fest und fordern entsprechende Korrekturen.","504",NA
"Außerdem brauchen wir dringend Strukturreformen im Gesundheitswesen, um Effizienz und Qualität zu steigern.","303",NA
"Die Linkspartei.PDS hat dazu konkrete Vorschläge ausgearbeitet.","303",NA
"Die sozialen Bedingungen für die Beschäftigten im Gesundheitswesen sind so zu gestalten, dass diese ihre Verantwortung für die Patientinnen und Patienten uneingeschränkt wahrnehmen können.","706",NA
"Dem Ärztemangel auf dem Land, insbesondere in Ostdeutschland, muss mit Modellen wie Ärztehäusern und Gemeindeschwesterstationen gegengesteuert werden, die finanzielle Anreize zur Ansiedlung in dünn besiedelten Gebieten einschließen.","504",NA
"2.4. Wertschöpfungsabgabe",NA,NA
"Unternehmen zahlen heute Beiträge nach der Zahl ihrer Beschäftigten und der Höhe ihrer Bruttolöhne in die sozialen Sicherungssysteme ein.","303",NA
"Auf Grund der ökonomischen Entwicklungen in den vergangenen Jahrzehnten ist die Zahl der Beschäftigten eines Unternehmens nicht mehr das entscheidende Moment seiner wirtschaftlichen Stärke.","303",NA
"Die heutige Struktur der Lohnnebenkosten verteuert Arbeitsplätze.","303",NA
"Wir wollen, dass Unternehmen nach ihrer realen wirtschaftlichen Leistungsfähigkeit, also nach ihrer Wertschöpfung, und nicht nach der Zahl der Beschäftigten und der Höhe des Bruttolohnes in die sozialen Sicherungssysteme einzahlen.","303",NA
"Wir treten deshalb für einen Prozess ein, in dem die heutigen Lohnnebenkosten durch eine Wertschöpfungsabgabe ersetzt werden.","303",NA
"2.5. Öffentliche Daseinsvorsorge",NA,NA
"Die Versorgung der Menschen mit Wasser und Strom, die Müll-und Abwasserentsorgung, der öffentliche Personenverkehr, Post-und Telekommunikation, kulturelle Leistungen, Gesundheitsdienste, Angebote zur sportlichen Selbstbetätigung und das Bildungswesen sind Leistungen, die im Interesse des Gemeinwohls sicherzustellen sind.","413",NA
"Leistungen der Daseinsvorsorge und öffentliche Dienste von allgemeinem Interesse dürfen nicht der privaten Konkurrenz unterworfen werden.","413",NA
"Vor allem Bildung, Kultur und Gesundheit dürfen nicht zu Waren degradiert werden.","502",NA
"Wir kämpfen gegen die Privatisierung der öffentlichen Daseinsvorsorge,","413",NA
"gegen die EU-Liberalisierungspolitik","110",NA
"und unterstützen ein demokratisches EU-Rahmengesetz zu Diensten von allgemeinem Interesse.","108",NA
"Bezahlbare und bedarfsgerechte Wohnungen sind Grundvoraussetzung sozialer Sicherheit und Menschenwürde.","504",NA
"Wir wollen den Ausverkauf öffentlichen Eigentums an Wohnungen und kommunalen Versorgungsunternehmen verhindern und bezahlbare Wohnungen für Familien und ältere Menschen – vor allem in den Städten – erhalten und fördern.","413",NA
"Wir wollen die Stadtumbauprogramme konsequent fortführen","404",NA
"und mit regionaler Wirtschafts- und Beschäftigungsförderung verbinden,","402",NA
"um das soziale, wirtschaftliche und urbane Leben in den Kommunen zu stabilisieren.","502",NA
"II. Hochwertige Bildung für alle!",NA,NA
"Bildung ist für die Entwicklung der Gesellschaft als Ganzes wie des Einzelnen eine Schlüsselfrage.","506",NA
"Die Lebens-und Leistungschancen einer und eines jeden hängen heute mehr denn je vom freien Zugang zu Informationen und Wissen ab.","506",NA
"Es geht um sozial gleiche Möglichkeiten, sich zu bilden und an den Gütern der Kultur teilzuhaben.","503",NA
"Bildung und Innovation sind zur entscheidenden Ressource geworden.","506",NA
"Die bundesdeutsche Gesellschaft ist dieser Herausforderung bisher nicht gewachsen.","506",NA
"Privatisierung ist auch hier der falsche Weg.","506",NA
"Das Ausmaß der Probleme erfordert eine gesamtgesellschaftliche Anstrengung auf verschiedenen Ebenen.","606",NA
"1. Soziale und demokratische Bildungsreform",NA,NA
"Nationale Untersuchungen und internationale Vergleiche belegen: Bildungsmöglichkeiten und Bildungserfolge sind hier zu Lande mehr als anderswo von der sozialen Herkunft abhängig.","503",NA
"Bereits bestehende soziale Ungleichheiten werden durch mangelnde individuelle Förderung, frühzeitige Auslese und soziale Ausgrenzung reproduziert und verstärkt.","503",NA
"Gute Bildung bleibt einem Teil der Kinder und Jugendlichen vorbehalten.","503",NA
"Diesen Teufelskreis müssen wir durchbrechen.","506",NA
"Die Linkspartei.PDS fordert energische Schritte zu einer umfassenden demokratischen Bildungsreform nach folgenden Grundsätzen:","506",NA
"Alle  fördern  und  keinen  zurücklassen;  individuelle  Förderung  statt  frühzeitige  Auslese!","506",NA
"- Eine  Schule  für  alle  –  Schluss  mit  dem  ineffizienten,  sozial ausgrenzenden  gegliederten  Schulsystem!","503",NA
"- Langes  gemeinsames  Lernen  in  einer  integrativen  Gemeinschaftsschule  von  Klasse  1  bis  Klasse  10, zunächst mindestens bis Klasse 8.","506",NA
"Ein  ausgewogenes  Netz  von  Ganztagsangeboten  und  Ganztagsschulen.","506",NA
"Die  Schule  muss  zu  einem  Ort  des  Lernens  und  Lebens  von  Kindern  und  Jugendlichen  werden.","506",NA
"- Sozial gleichen  Zugang  zur  gymnasialen  Stufe  absichern.","503",NA
"- Konzentration  der  Anstrengungen  auf  die  Bildung  in  der  frühen  Kindheit  und  in  den  Grundschuljahren.","506",NA
"Zugang  für  alle  zu  Kita  und  Vorschule.","506",NA
"- Jedem  Schulabgänger,  jeder  Schulabgängerin  einen  Ausbildungsplatz!","411",NA
"Betriebe,  die  nicht  ausbilden  –  obwohl  sie  es  könnten  –  sollen  zahlen.","411",NA
"- Gebührenfreiheit  in  Schule  und  Lehre,","411",NA
"keine  Studiengebühren!","506",NA
"Hochschulen und andere Wissenschaftseinrichtungen brauchen dauerhaft sichere Finanzierung.","506",NA
"Ein sozial gleicher Zugang zum Hochschulstudium ist – unabhängig von der sozialen Herkunft – zu gewährleisten.","503",NA
"Wir fordern ausreichende Ausbildungsförderung ohne Rückzahlungsverpflichtungen,","504",NA
"Demokratisierung durch verbesserte Mitbestimmung und ein großes Maß an Autonomie der Hochschulen.","202",NA
"Dringlich ist ein Personalstrukturwandel gegen die hierarchische und männerdominierte Verfasstheit der Wissenschaftseinrichtungen.","503",NA
"2. Bund und Länder in Verantwortung nehmen",NA,NA
"Eine Bildung für alle kann nur in Verantwortung des Staates und bei ausreichender Förderung durch die öffentliche Hand gewährleistet werden.","506",NA
"Deshalb wenden wir uns gegen Privatisierungen im Bildungswesen.","506",NA
