"text","cmp_code","eu_code"
"zudem führten die Steuergeschenke an Banken, Großunternehmen und Spitzenverdiener ebenfalls nicht zu beschäftigungswirksamer Nachfrage, sondern förderten Unternehmensübernahmen, Fusionen und spekulative Finanzanlagen.","503",NA
"Im Ergebnis vermehrte sich privater Reichtum in den Händen weniger, zugleich schrumpften die Einnahmen in den öffentlichen Kassen.","503",NA
"Die öffentlichen Investitionen sanken auf ein europäisches Rekordtief, die Handlungs- und Steuerungsfähigkeit von Politik schwand","409",NA
"Wirtschaftspolitische Instrumente beschäftigungspolitisch nutzen",NA,NA
"Die Wirtschafts- und Strukturförderung soll strikt an Beschäftigungsziele gekoppelt werden.","701",NA
"Bei Nichteinhaltung dieser Ziele müssen die Fördermittel auch tatsächlich zurückgefordert werden.","402",NA
"Öffentliche Wirtschafts- und Strukturförderung soll auf die Stärkung regionaler wirtschaftlicher Zusammenhänge konzentriert werden und die Position kleiner und mittlerer Unternehmen stärken.","402",NA
"Die Forderung nach einem Sofortprogramm für kommunale Investitionen sollte umgehend umgesetzt werden.","409",NA
"Öffentliche Aufträge sollen viel mehr als bisher in Fach- und kleineren Teil-Losen ausgeschrieben werden, statt Generalunternehmer zu beauftragen.","403",NA
"Existenzgründerinnen und Existenzgründer brauchen gezielte Absatz- und Managementhilfen über mehrere Jahre.","402",NA
"Der abnehmenden Finanzierungsbereitschaft der Banken kann durch neue, stille Beteiligungsformen der öffentlichen Hand begegnet werden.","413",NA
"Die Gründung und kontinuierliche Förderung von Genossenschaften soll erleichtert werden.","402",NA
"Die positiven Erfahrungen der Genossenschaften und ihrer Netzwerke in vielen europäischen Länder können auch in Deutschland Anwendungen finden.","415",NA
"Die Wirtschafts- und Währungsunion muss durch eine Beschäftigungs-, Sozial- und Umweltunion ergänzt werden.","108",NA
"Umwelt- und Sozialstandards dürfen nicht dem Diktat internationaler Handelsorganisationen wie der WTO überlassen werden.","416",NA
"Die Aufgaben der Europäischen Zentralbank sollten über die Preisstabilität hinaus auf ihre Verantwortung bezüglich Wirtschaftswachstum und Beschäftigung erweitert werden.","108",NA
"Europa braucht eine neue Beschäftigungsstrategie mit überprüfbaren Konvergenzkriterien, die soziale Kriterien einschließen, und quantitativen Zielen.","108",NA
"Die EU-Fonds sollen zugunsten beschäftigungsfördernder Maßnahmen umgeschichtet und die Strukturpolitik unter diesem Gesichtspunkt geöffnet werden.","110",NA
"Wir wollen in der EU ein öffentliches Investitionsprogramm, das den ökologischen Umbau der Verkehrssysteme und der Energieversorgung sowie die Schaffung transeuropäischer Informationsnetze unterstützt.","108",NA
"Einer Renationalisierung der Agrar- und Strukturpolitik wird die PDS gerade vor dem Hintergrund der EU-Erweiterung nicht zustimmen.","108",NA
"Die Arbeitslosenzahl deutlich senken!",NA,NA
"Die Stärkung der Binnennachfrage durch öffentliche Zukunftsinvestitionen","409",NA
"und Erhöhung der Massenkaufkraft durch eine aktive Lohn- und sozial gerechte Steuerpolitik können die Nachfrage nach Gütern und Dienstleistungen erhöhen und neue existenzsichernde Arbeitsplätze schaffen.","701",NA
"Die Verringerung der regelmäßigen Arbeitszeit bei vollem Lohn- und Gehaltsausgleich bleibt ein Hauptinstrument zur Sicherung der Beschäftigung.","701",NA
"Das Gleiche gilt für die Verwandlung der 1,9 Milliarden Überstunden in neue Ar­beitsplätze.","701",NA
"Wir wollen deshalb den Überstundenabbau mit einer Initiative zur Begrenzung der gesetzlichen Höchstarbeitszeit auf 40 Stunden voranbringen und das Nebeneinander von Überstunden und Unterbeschäftigung eindämmen.","701",NA
"Wir werden Initiativen zur weiteren Flexibilisierung der Arbeitszeit unterstützen, wenn sie die Zeitsouveränität der Beschäftig­ten erhöhen, und sie immer ablehnen, wenn lediglich die Arbeitskosten gesenkt werden sol­len.","701",NA
"Wir wenden uns dagegen, dass ältere Arbeitnehmerinnen und Arbeitnehmer chancenlos aus der Arbeitswelt verdrängt werden.","701",NA
"In unserer Gesellschaft wächst der Bedarf an sozialen, kulturellen und ökologischen Dienstleistungen.","408",NA
"Dieser Bedarf wird marktwirtschaftlich nicht gedeckt, weil die Arbeit nicht profitbringend organisiert werden kann.","415",NA
"Erforderliche Leistungen werden oftmals schlecht, inhuman oder einkommensabhängig und damit Einkommensschwache ausgrenzend erbracht, wenn sie marktwirtschaftlich angeboten werden.","503",NA
"Wir fordern daher, dass ein öffentlich geförderter Beschäftigungssektor ausgebaut wird, in dem gesellschaftlich sinnvolle Arbeiten mit öffentlicher Finanzierung vorwiegend von gemeinnützigen oder genossenschaftlichen Trägern geleistet werden.","409",NA
"Solche Ausgaben für die öffentliche Daseinsvorsorge rechnen sich volkswirtschaftlich auch unter dem Gesichtspunkt, Arbeit statt Arbeitslosigkeit zu finanzieren.","409",NA
"Um vorhandene Haushaltsmittel und öffentliche Fördermittel hierfür zusammenzubinden, schlagen wir die Einrichtung eines „Fonds für regionale Gemeinschaftsaufgaben'' vor.","409",NA
"In diesen Fonds kann auch ein Teil der bisherigen ABM- und SAM-Fördermittel überführt werden.","409",NA
"Gesellschaftlich sinnvolle, zumal personennahe Dienstleistungen müssen angemessen bezahlt werden.","701",NA
"Statt pauschal niedrige Löhne zu subventionieren, treten wir dafür ein, gezielt soziale Dienste, die wie z.B. Pflege- und Betreuungsdienstleistungen in der Zukunft mehr gebraucht werden, öffentlich zu subventionieren.","409",NA
"Angemessene Altenpflege lässt sich nicht über Lohndumping und den Einsatz gering Qualifizierter erreichen.","701",NA
"Demokratie und Menschenrechte müssen auch am Arbeitsplatz gelten",NA,NA
"Lohnarbeit und andere abhängige Beschäftigung sind das Schicksal von rund 90 Prozent aller erwerbstätigen Menschen in unserem Land.","701",NA
"Von Jahr zu Jahr erarbeiten sie immer größeren Reichtum, erhalten einen immer kleineren Teil davon als Arbeitsentgelt und sind immer häufiger von Arbeitslosigkeit betroffen.","701",NA
"Schröders Bündnis für Arbeit, Ausbildung und Wettbewerbsfähigkeit hat daran nichts geändert, sondern nutzte einseitig der Durchsetzung von Unternehmerinteressen.","701",NA
"Die PDS befürwortet den Dialog zwischen Politik und Tarifvertragsparteien, aber sie wird sich auch in Zukunft entschieden dagegen wehren, dass damit in die Autonomie der Gewerkschaften eingegriffen oder die politische Verantwortung des Parlaments umgangen wird.","405",NA
"Außerdem halten wir es für unverzichtbar, dass auch die Organisationen der Arbeitslosen in solch einen Dialog einbezogen werden.","405",NA
"Die in dieser Legislaturperiode gegen alle gewerkschaftlichen Vorschläge und die Alternativen der PDS verabschiedete Reform des Betriebsverfassungsgesetzes darf nicht die letzte Antwort auf die Herausforderungen der modernen Arbeitswelt gewesen sein.","701",NA
"Nach wie vor ist die Arbeitswelt eine annähernd demokratiefreie Zone.","701",NA
"Wir werden die kommende Regierung mit weitergehenden Vorschlägen herausfordern und auch Vorschläge zur Sicherung der Mitbestimmung auf Unternehmensebene einbringen.","701",NA
"Gleichzeitig muss der nächste Bundestag endlich den Antistreikparagrafen beseitigen und das Tarifvertragsgesetz reformieren.","405",NA
"Es ist an der Zeit, die Allgemeinverbindlichkeit von Tarifverträgen zu erleichtern, das Verbandsklagerecht der Gewerkschaften zu verankern und den Vorrang des Tarifvertrages vor betrieblichen Vereinbarungen zu sichern.","406",NA
"Im Schatten der wenigen Modernisierungsgewinner nimmt die moderne Arbeitswelt Züge des 19. Jahrhunderts an.","701",NA
"Nicht nur trotz des technischen Wandels, sondern häufig genug in Folge moderner Technologien wächst der Stress, nimmt Mobbing zu, und die Konkurrenz wird unerträglich.","701",NA
"Deshalb bleibt unser parlamentarisches Engagement für die Humanisierung der Arbeitswelt und die Stärkung der betrieblichen Interessenvertretung einer unserer Schwerpunkte im nächsten Bundestag.","701",NA
"Nirgendwo werden Frauen so nachhaltig diskriminiert wie bei der Konkurrenz um einen Arbeitsplatz, um Qualifizierung und beruflichen Aufstieg.","503",NA
"Die PDS wird auf gesetzliche Regelungen zur Gleichstellung von Frauen in der Privatwirtschaft bestehen.","503",NA
"Vor allem Frauen, aber auch alle anderen Beschäftigten werden immer häufiger zu Opfern einer gezielten Beseitigung existenzsichernder Arbeitsverhältnisse.","701",NA
"Wir werden deshalb parlamentarische Initiativen ergreifen, um Scheinselbstständigkeit abzubauen, prekäre Beschäftigung einzudämmen und Leih- sowie Zeitarbeit besser zu stellen.","701",NA
"Der Gesundheits- und Arbeitsschutz der Bundesrepublik Deutschland liegt in vielen Bereichen unter den Standards anderer EU-Staaten.","504",NA
"Die steigende Zahl von Frühinvalidität ist jedoch ein unübersehbares Alarmsignal für die Politik, den Gesundheitsschutz am Arbeitsplatz neu zu regeln und gleichzeitig die Anerkennung von Berufs- und Erwerbsunfähigkeit zu erleichtern.","504",NA
"Den sozialen und ökologischen Umbau von Arbeit und Wirtschaft voranbringen",NA,NA
"Die angeblich besseren Berufschancen von Frauen haben sich fast überall als Illusion entpuppt.","706",NA
"72 Prozent aller erwerbsfähigen Männer haben einen Arbeitsplatz, von den Frauen dagegen nur 57 Prozent.","706",NA
"Die deutsche Frauenerwerbsquote zählt zu den niedrigsten in Europa.","706",NA
"Arbeitsplätze für Frauen gibt es vor allem im Bereich von Teilzeit, Niedriglöhnen und geringfügiger Beschäftigung.","706",NA
"Nach wie vor liegen Frauen bei den Einkommen weit hinter den Männern zurück.","706",NA
"Konsequente Schritte zur Umverteilung von bezahlter Erwerbsarbeit und unbezahlter häuslicher Arbeit bleiben für die PDS unverzichtbar.","503",NA
"Wenn die unbezahlt geleistete Arbeit – vor allem in den Familien und Lebensgemeinschaften – nicht in das Konzept der Arbeitszeitverkürzung einbezogen wird, kann sich an der Benachteiligung von Frauen und Männern auf dem Arbeitsmarkt und in der Wirtschaft nichts ändern.","503",NA
"Familiengerechte Arbeitszeitmodelle sowie mehr und bessere Einrichtungen zur Betreuung und Förderung von Kindern sind dafür ein entscheidendes Mittel.","503",NA
"Die PDS wird auf gesetzliche Regelungen zur Gleichstellung von Frauen und Männern in der Privatwirtschaft bestehen.","503",NA
"Frauen sollen dort, wo sie bisher wenig beschäftigt werden, bei gleicher Qualifikation bevorzugt eingestellt und befördert werden.","706",NA
"Betriebe, die sich um öffentliche Aufträge bewerben, sollen diskriminierungsfreie Einstellungs-, Entgelt- und Arbeitsbedingungen nachweisen.","503",NA
"Die PDS wird die Schlechterstellung Alleinerziehender durch die Streichung des Haushaltsfreibetrages nicht hinnehmen, sondern nach Wegen suchen, um durch steuerliche Berücksichtigung der Kinderbetreuungskosten vom ersten Euro an einen Ausgleich schaffen zu können.","503",NA
"Die PDS streitet für die Einführung eines existenzsichernden gesetzlichen Mindestlohnes, der sich am Standard des Baugewerbes orientiert und mit jeder Tarifrunde der allgemei­nen Lohnentwicklung angeglichen wird.","701",NA
"Untertarifliche Beschäftigungsverhältnisse dürfen nicht ausgeweitet werden.","701",NA
"Lohndumping muss aber auch durch eine veränderte Vergabepraxis der öffentlichen Haushalte bekämpft werden.","701",NA
"Ob es um staatliche Investitionen oder um die Vergabe öffentlicher Dienstleistungen geht, nirgendwo dürfen sich Bund, Länder und Gemeinden an der Unterbietung tariflicher Standards beteiligen.","701",NA
"Ein Vergabegesetz soll dies verbindlich regeln","701",NA
"und zeitlich begrenzte Förderregelungen für die ostdeutsche Wirtschaft beinhalten.","402",NA
"Anstatt über mindestens zwei weitere Jahrzehnte an der unverantwortbaren Atomenergienutzung festzuhalten, treten wir für eine wirkliche Energiewende ein.","501",NA
"Die PDS fordert, den Betrieb der deutschen Atomanlagen schnellstmöglich und die Atommülltransporte in die Wiederaufbereitungsanlagen von La Hague und Sellafield sofort einzustellen.","501",NA
"Durch die Förderung und Nutzung der regenerativen Energieträger, der Solar- und der Wasserstofftechnik wollen wir regionale Wirtschaftskreisläufe und Wertschöpfungsketten unterstützen","501",NA
"und Beschäftigungsimpulse insbesondere im mittelständischen Sektor auslösen.","701",NA
"Die PDS tritt dafür ein, dass der Anteil von Anlagen der Kraft-Wärme-Kopplung an der Strom- und Wärmeerzeugung deutlich erhöht wird.","501",NA
"Der Energieverbrauch und die CO² -Emissionen sollen in der kommenden Wahlperiode so gesenkt werden, dass die für die Mitte des Jahrhunderts allgemein anerkannten Ziele für den Klimaschutz anteilig erreicht werden.","501",NA
"Das heißt, dass der Verbrauch um rund sechs und die Emissionen um mindestens zehn Prozent sinken müssen.","501",NA
"Große Fehlentwicklungen sind durch die Privatisierung von Post und Bahn entstan­den.","413",NA
"In vielen Bereichen wurde die Grundversorgung der Bevölkerung aufgegeben, um die Unternehmensziele an der Börse auszurichten und profit­trächtige neue Märkte zu erobern.","413",NA
"Dabei sind Hunderttausende Arbeitsplätze auf der Strecke geblieben und teilweise auch Sicherheit und Zuverlässigkeit.","413",NA
"Sogar die im Mehrheitsbesitz des Bundes befindliche Post hat sich auf die Straße zurückgezogen.","411",NA
"Wir wollen eine Mobilität, die von den Menschen als Bereicherung ihrer Lebensqualität genutzt werden kann.","411",NA
"Die absehbaren Zuwachsraten des individualisierten Personen- und Güterverkehrs auf der Straße drohen, zu einem Verkehrskollaps zu führen und das Erdklima weiter zu verschlechtern.","411",NA
"Mit einer anderen Verkehrspolitik, insbesondere mit dem Ausbau regional attraktiver Schienennetze und ökologisch verantwortbarer Wasserwege, zu warten sowie die Entwicklung des öffentlichen Personenverkehrs nicht voranzutreiben, ist beschäftigungspolitisch falsch und gegenüber der gesellschaftlichen Zukunft verantwortungslos.","411",NA
"Teilweise kann die Verkehrswende aus gestaffelten Straßenbenutzungsgebühren für LKW-Transporte finanziert werden.","411",NA
"Bei der Entwicklung des Flugverkehrs setzen wir auf den verstärkten Einsatz moderner umweltverträglicher Flugzeuge, die Einführung der Kerosinsteuer und die schrittweise Verminderung des Regionalflugverkehrs.","411",NA
"Eine lebensfähige Land- und Forstwirtschaft ist ein wichtiges Element in unserer Vorstellung von einem sozialökologischen Umbaukonzept.","703",NA
"Die durch BSE ausgelöste Vertrauenskrise der Verbraucherinnen und Verbraucher hat europaweit die Agrarpolitik auf den Prüfstand gezwungen.","703",NA
"Sie offenbart, dass die fortschreitende Liberalisierung durch die ständig sinkenden Erzeugerpreise den Bauern Produktionsverfahren aufdrängt, die zu Risiken bei der Lebensmittelsicherheit führen, die Umwelt belasten und Arbeitsplätze vernichten.","703",NA
"Deshalb setzen wir uns für die Stärkung einer Landwirtschaft ein, die regionale Wirtschaftskreisläufe weiter ausbaut.","703",NA
"In deren Mittelpunkt müssen Qualitätsproduktion, Umwelterhalt sowie Beschäftigungssicherung stehen.","703",NA
"Eine weitgehende Eigenversorgung mit Nahrungs- und Futtermitteln in der EU kann einen Beitrag zur Lösung des Welthungerproblems leisten.","107",NA
"Lebensmittel müssen sicher, gesund und für alle bezahlbar bleiben.","403",NA
"Die PDS will keine Kürzung der öffentlichen Agrarausgaben, sondern deren konsequente Ausrichtung auf die ökologische, wirtschaftliche und soziale Nachhaltigkeit der Landwirtschaft und ländlichen Räume.","703",NA
"Das erfordert eine finanzielle Anerkennung ökologischer Leistungen der Landwirte durch angemessenes Einkommen.","703",NA
"Ein besonderes Anliegen der PDS ist die Erschließung der Wertschöpfungsreserven in den neuen Ländern durch Nutzung moderner Agrarstrukturen sowie durch gezielte Förderung und breite Eigeninitiative.","703",NA
"Wir treten dafür ein, dass das Bodenreformland, das nach Abschluss der Privatisierung entsprechend dem Ausgleichsleistungsgesetz in Bundesbesitz verbleibt, den Ländern kostenlos für eine aktive Strukturpolitik zugunsten von Bewirtschafterinnen und Bewirtschaftern übertragen wird.","413",NA
"Die Agrarforschung muss intensiviert und auf die neuen Erfordernisse der Nachhaltigkeit ausgerichtet werden.","411",NA
"Die PDS setzt sich für eine gesellschaftliche und demokratische Kontrolle der Forschung und Anwendung der grünen Gentechnik zum Schutz der Verbraucherinnen und Verbraucher und der Umwelt ein.","411",NA
"Die PDS wird weiter für Verbesserungen im Tierschutz streiten und sich für eine strikte Umsetzung tierschutzrechtlicher Regelungen einsetzen.","501",NA
"Öffentliche Haushalte nicht auf Kosten der Zukunft sanieren",NA,NA
"Die Konsolidierung der öffentlichen Haushalte ist eine notwendige, aber keine hinreichende Bedingung staatlichen Handelns.","409",NA
"Sie darf weder aufgeschoben noch als Selbstzweck betrieben werden.","409",NA
"Eine rückläufige Nettokreditaufnahme und ein Abbau des Schuldensockels liegen im Interesse einer verantwortlichen Finanzpolitik.","414",NA
"Zukunftsvorsorge heißt aber auch, die Möglichkeiten künftiger Generationen nicht durch ungelöste soziale und wirtschaftliche Probleme zu gefährden.","409",NA
"So sind höhere öffentliche Ausgaben für Kindertagesstätten, Schulen und Ausbildung, für Wissenschaft, Forschung und Kultur heute die Voraussetzung für berufliche Qualifikation, zufriedenstellende Erwerbsarbeit sowie hohe Wertschöpfung und damit für Steuer- und Beitragseinnahmen von morgen.","409",NA
"Die dazu notwendigen Investitionen dürfen nicht blinder Sparpolitik geopfert werden.","409",NA
"Politische Handlungsfähigkeit durch eine sozial gerechte und zukunftsorientierte Steuer-, Haushalts-, Finanz- und Geldpolitik erhöhen",NA,NA
"Deshalb stehen wir in Opposition zu einer Politik, die Standortlogik und Wettbewerbsfähigkeit ausschließlich als Wettbewerb um niedrigste Steuersätze und Abgaben begreift.","503",NA
"Wir stehen aber auch gegen eine Politik, die sich zunehmend aus Lohn- und Verbrauchssteuern finanziert und gleichzeitig hohe private Vermögen und Gewinne der Konzerne, insbesondere der Banken und Versicherungen, aus der Finanzierung öffentlicher Aufgaben entlässt.","503",NA
"Wir wollen wieder eine Besteuerung nach der Leistungsfähigkeit durchsetzen.","503",NA
"Mehr soziale Steuergerechtigkeit muss die finanziellen Spielräume für die öffentlichen Zukunftsinvestitionen erweitern.","409",NA
"Diese Ziele werden wir erreichen durch § eine Politik, die im Verhältnis des Bundes zu den Ländern und der Länder zu den Kommunen den solidarischen Föderalismus stärkt","301",NA
"§ und der Sanierung des Bundeshaushaltes auf Kosten aller anderen öffentlichen Haushalte ein Ende setzt;","301",NA
"§ einen leistungsgerechten Einkommenssteuertarif, der das reale Existenzminimum von der Steuer befreit, konsequenter das tatsächlich erzielte Einkommen erfasst und die erhebliche Schieflage zu Lasten Alleinerziehender beseitigt;","503",NA
"§ Individualbesteuerung und Abschaffung des Ehegattensplittings bei Ausgleich von Einkommensverlusten für untere und mittlere Einkommensgruppen","503",NA
"§ eine sachgerechte Besteuerung von Gewinnen aus der Veräußerung von Unternehmensanteilen und anderen Finanzanlagen;","503",NA
"§ eine Besteuerung nach der Leistungsfähigkeit im Rahmen der Körperschaftssteuer durch gewinnabhängig steigende Körperschaftssteuersätze","503",NA
"§ und die stärkere Ausrichtung der Unternehmensbesteuerung an den Finanzierungs- und Liquiditätserfordernissen insbesondere kleiner und mittlerer Unternehmen;","403",NA
"§ die Einschränkung von steuerlichen Gestaltungsmöglichkeiten und Steuerschlupflöchern, beispielsweise durch eine Mindestbesteuerung für Gewinne und andere Einkommen;","503",NA
"§ eine Abgaben- und Steuerreform, die eine höhere Beteiligung von großen Vermögen und Erbschaften an der Finanzierung öffentlicher Aufgaben und vor allem an der Förderung gemeinnütziger Zwecke sichert.","503",NA
"§ Vermögen in Höhe des üblicherweise selbstgenutzten Wohneigentums soll steuerfrei bleiben;","503",NA
"§ die Ersetzung der so genannten Ökosteuer durch eine Primärenergiesteuer, deren Einnahmen insbesondere für den Ausbau und die Finanzierung des öffentlichen Personennahverkehrs und ein ökologisches Investitionsprogramm eingesetzt werden;","416",NA
"§ eine Erweiterung des ermäßigten Mehrwertsteuersatzes - beispielsweise auf apothekenpflichtige Medikamente und arbeitsintensive Dienstleistungen des Handwerks - und durch Anwendung erhöhter Mehrwertsteuersätze auf Luxusgüter;","503",NA
"§ eine konsequente Besteuerung von Börsen- und anderen Spekulationsgewinnen, Einführung einer Tobinsteuer;","503",NA
"§ die Verbesserung der personellen und vor allem materiellen Möglichkeiten der Finanzverwaltungen, um regelmäßigere Betriebsprüfungen zu gewährleisten und Steuerhinterziehungen zu bekämpfen;","605",NA
