"text","cmp_code","eu_code"
"Ein Land der sozialen Sicherheit und Gerechtigkeit","503",NA
"Ein Land, in dem die Familien mit Kindern gut aufgehoben sind","504",NA
"und in dem die Gleichberechtigung und Gleichstellung von Frau und Mann nicht nur auf dem Papier steht, sondern gelebte Wirklichkeit ist","503",NA
"Ein Land, das seiner Jugend eine Zukunft gibt","705",NA
"und den älteren Menschen Geborgenheit und Sicherheit","705",NA
"Ein Land, das seiner Verantwortung für kommende Generationen gerecht wird","503",NA
"und weltweit ein Vorbild ist für die Bewahrung der natürlichen Lebensgrundlagen","501",NA
"Ein Land, das seine Bürgerinnen und Bürger sicher schützt vor Kriminalität und Gewalt","605",NA
"Ein Land, das nicht länger gespalten ist zwischen Ost und West","606",NA
"Ein europäisches Deutschland, das der Motor der europäischen Einigung ist","601","108"
"Ein Deutschland des Friedens,","106",NA
"der Freiheit","201",NA
"und der internationalen Solidarität","107",NA
"Daß diese Vision Wirklichkeit wird, dafür wollen wir arbeiten","305",NA
"Die Neue Mitte: SPD",NA,NA
"Wir laden alle gesellschaftlichen Kräfte ein, gemeinsam mit uns an der Verwirklichung unserer Vision für ein modernes und gerechtes Deutschland mitzuwirken","606",NA
"Wir wollen die sozialen Gräben in unserer Gesellschaft zuschütten und die innere Einheit unseres Landes vollenden","503",NA
"Wir wollen Arbeit und Wohlstand für alle","503",NA
"Wir verstehen uns als Gemeinschaft der Solidarität der Stärkeren mit den Schwächeren","606",NA
"Wir setzen auf die Leistungsträgerinnen und Leistungsträger unserer Gesellschaft: Auf die hoch qualifizierten und motivierten Arbeitnehmerinnen und Arbeitnehmer, auf die Frauen und Männer, die in Familien und Schulen Verantwortung tragen für Erziehung und Bildung unserer Kinder, auf die vorausschauenden und engagierten Manager und Unternehmer, auf die innovativen und flexiblen Mittelständler, Handwerker und Freiberufler, auf die mutigen Existenzgründer, auf die hervorragend ausgebildeten Informatikerinnen, Ärztinnen und Ingenieurinnen, auf die erfindungsreichen Techniker und Wissenschaftler und auf die verantwortungsbewußten deutschen Gewerkschaften","606",NA
"Das sind Menschen, auf die wir bauen","606",NA
"Zusammen mit diesen Leistungsträgern unserer Gesellschaft sind wir die Neue Mitte Deutschlands","401",NA
"Zu dieser Neuen Mitte gehören auch die Menschen, die ihren Platz in Beruf und Gesellschaft wollen, um ihren Leistungswillen zur Geltung bringen zu können","401",NA
"Dazu gehören auch die Jugendlichen, die Ausbildung und Arbeit suchen,","411",NA
"und all die Menschen, die sich nicht abfinden mit Arbeitslosigkeit und Ungerechtigkeit","401",NA
"Gemeinsam mit der großen Mehrheit der Bürgerinnen und Bürger werden wir dafür sorgen, daß es mit Deutschland wieder aufwärts geht","601",NA
"Die Zeit für den Wechsel ist da","305",NA
"1 Starke Wirtschaft - Neue Arbeit",NA,NA
"Deutschland braucht mehr Wachstum","410",NA
"und neue Arbeitsplätze","701",NA
"Eine wettbewerbsfähige Wirtschaft ist die Grundlage für Arbeitsplätze, für Wohlstand und soziale Sicherheit","401",NA
"Wir setzen auf die Erneuerung der Sozialen Marktwirtschaft: auf die Verbindung von Leistung, Wettbewerb und sozialer Verantwortung","505",NA
"Der marktwirtschaftliche Leistungswettbewerb der Unternehmen ist der beste Motor für Innovation und neue Arbeitsplätze","401",NA
"Aber erst das Zusammenwirken von marktwirtschaftlichem Wettbewerb","401",NA
"und sozialer Stabilität schafft die Grundlage für eine florierende Volkswirtschaft","503",NA
"Wir setzen auf eine umfassende Modernisierung von Wirtschaft, Staat und Gesellschaft","000",NA
"Wir bauen auf die Qualifikation und Motivation der Arbeitnehmerinnen und Arbeitnehmer","701",NA
"Wir bauen auf die echten Unternehmer","401",NA
"Wir werden unternehmerischen Geist und unternehmerische Tatkraft überall und bei jedem in Deutschland ermutigen und fördern","402",NA
"Wir wollen ein Bündnis für Arbeit, Innovation und Gerechtigkeit schmieden: Nur mit einer großen gemeinsamen Anstrengung von Arbeitnehmerinnen und Arbeitnehmern, Unternehmen, Wissenschaft und Politik können wir die wirtschaftlichen und sozialen Probleme unseres Landes lösen","405",NA
"Chancen der Globalisierung und der europäischen Einigung nutzen",NA,NA
"Wir wollen, daß die deutsche Wirtschaft die Chancen der Globalisierung nutzt","401",NA
"Unsere Antwort auf die Globalisierung der Wirtschaft ist eine Politik der inneren Reformen","408",NA
"und der internationalen Zusammenarbeit","107",NA
"Die europäische Einigung schafft neue Gestaltungsmöglichkeiten für neuen Wohlstand und neue Arbeit","408","108"
"Einen Kostensenkungswettlauf gegen die Billiglohnländer dieser Welt kann Deutschland nicht gewinnen","410",NA
"Wenn wir im internationalen Wettbewerb bestehen wollen, dann müssen wir einfach produktiver und besser sein als unsere Konkurrenten","410",NA
"Spitzenprodukte und Spitzenqualität zu wettbewerbsfähigen Preisen, darin liegt die Zukunft der deutschen Wirtschaft","410",NA
"Wir wollen den Wettbewerb der Unternehmen","401",NA
"Wir wollen auch einen Leistungswettbewerb um das weltweit beste Bildungssystem,","506",NA
"die leistungsfähigste Forschung,","506",NA
"die neuesten Technologien","411",NA
"und um die modernste Infrastruktur;","411",NA
"dieser Leistungswettbewerb bringt mehr Wohl­stand für alle","408",NA
"Die globalisierten Märkte brauchen eine neue und faire Weltwirtschaftsordnung, die sich an den Grundsätzen der sozialen und ökologischen Marktwirtschaft orientiert","403",NA
"Wir wollen Rahmenbedingungen für einen freien und fairen Lei­stungs­wettbewerb der Unternehmen","403",NA
"Protektionistischen Bestrebungen erteilen wir eine klare Absage","407",NA
"Wachstum, Investitionen und neue Arbeitsplätze",NA,NA
"Der Abbau der Massenarbeitslosigkeit - das steht im Zentrum unserer Politik","701",NA
"Mit einer klugen und pragmatischen Kombination von Angebots- und Nachfragepolitik werden wir für mehr Wachstum und neue Arbeitsplätze sorgen","410",NA
"Sozialdemokratische Angebotspolitik - dazu gehören: · Stärkung von Bildung, beruflicher Aus- und Weiterbildung, Forschung und Wissenschaft","506",NA
"· Offensive Nutzung und Förderung neuer Technologien","411",NA
"· Senkung der gesetzlichen Lohnnebenkosten","402",NA
"· Wirksame Hilfen für Mittelstand und Existenzgründer","402",NA
"· Stärkung der Investitionskraft der Unternehmen durch Senkung der Unternehmenssteuersätze","402",NA
"· Modernisierung des Staates und Abbau überflüssiger Bürokratie","303",NA
"Sozialdemokratische Nachfragepolitik - dazu gehören: · Steuerliche Entlastung vor allem für Arbeitnehmer und Familien","409",NA
"· Konjunkturgerechte Finanzpolitik mit einer Verstetigung der öffentlichen Zukunftsinvestitionen auf möglichst hohem Niveau","409",NA
"Bildung, Forschung und Wissenschaft stärken",NA,NA
"Deutschland muß eine Ideenfabrik werden","411",NA
"Innovation, Bildung und neue Technologien - das ist die sozial­demo­kratische Antwort auf die Herausforderungen des 21. Jahrhunderts","411",NA
"Die SPD-geführte Bundesregierung wird die Zukunftsinvestitionen in Bildung, Forschung und Wissenschaft innerhalb der nächsten fünf Jahre verdoppeln","506",NA
"Die Umsetzung der Forschungsergebnisse in neue, marktfähige Produkte muß beschleunigt werden","411",NA
"Wir wollen eine umfassende Bildungsreform zusammen mit allen Beteiligten verwirklichen","506",NA
"Ziele dieser Reform sind mehr Leistung und mehr Chancengleichheit,","506",NA
"die Gleich­wertigkeit aller Bildungsgänge","506",NA
"und das Prinzip Förderung statt Auslese","506",NA
"Wir wollen weniger Bürokratie, dafür mehr Effizienz und mehr Wettbewerb","303",NA
"Weniger Regulierung, dafür mehr Flexibilität, mehr Durchlässigkeit und mehr Praxisbezug","303",NA
"Wir wollen die Weiterbildung als vierte Säule des Bildungssystems verankern","411",NA
"Die Notwendigkeit des lebenslangen Lernens macht eine enge Verzahnung zwischen Berufsleben und Weiterbildung erforderlich","411",NA
"Aufbruch für Innovation und neue Technologien",NA,NA
"Wir wollen die großen Chancen der neuen Technologien nutzen","411",NA
"Dazu brauchen wir in unserer Gesellschaft eine neue Aufgeschlossenheit für Innovation und technologischen Fortschritt","411",NA
"Wir wollen eine Innovationsoffensive starten: In der Bio- und Gentechnologie, bei den neuen Materialien, in der Informations­technologie, bei Umweltschutztechnologien, bei neuen Energiesystemen und in der Verkehrs­technologie soll Deutschland im internationalen Wettbewerb eine Spitzenposition einnehmen","411",NA
"Um die Wettbewerbsfähigkeit unseres Landes zu sichern, brauchen wir auch einen Innovationsschub in den großen deutschen Schlüsselindustrien, wie Chemie, Maschinenbau und Automobilindustrie","411",NA
"Wir wollen, daß in Deutschland auch in Zukunft die besten Autos der Welt produziert werden","411",NA
"Wir wollen, daß hier auch künftig die wirksamsten Medikamente und die intelligentesten Maschinen hergestellt werden","411",NA
"In Zukunft sollen in Deutschland auch die besten Mikroprozessoren und die leistungsfähigsten Solarzellen gebaut werden","411",NA
"Wir wollen moderne Arbeits-, Produktions- und Dienstleistungskonzepte fördern","411",NA
"Wir werden die Kooperation zwischen universitären sowie außeruniversitären Forschungseinrichtungen und Unternehmen stärken","411",NA
"und die Entwicklung regionaler Innovationsnetze fördern","411",NA
"Die Förderung des „Humankapitals“ wird in Zukunft wichtiger sein als die Förderung von Sachkapital","411",NA
"Chancen der Informationsgesellschaft nutzen",NA,NA
"Die SPD-geführte Bundesregierung will die Chancen der neuen Informations- und Kommunikationstechnologien nutzen","411",NA
"Sie öffnen neue Möglichkeiten für zukunftssichere Arbeitsplätze, für die Vereinbarkeit von Familie und Beruf, für die Erhaltung der Umwelt, für besseren Zugang zu Wissen und Information und für eine stärkere Beteiligung am demokratischen und kulturellen Leben unserer Gesellschaft","411",NA
"Um diese Chancen nutzen zu können, brauchen die Menschen die Fähigkeit zum aktiven und eigenverantwortlichen Umgang mit den neuen Medien: Medienkompetenz wird mehr und mehr zur Schlüsselqualifikation für die Arbeits- und Berufswelt des 21.Jahrhunderts","411",NA
"„Alle Schulen ans Netz“ - dieses Ziel werden wir mit Hochdruck verfolgen","506",NA
"Neue Märkte schaffen",NA,NA
"Deutschland braucht mehr Investitionen in neue Arbeitsplätze","701",NA
"Die Unter­nehmen werden aber nur dann wieder mehr investieren, wenn sie für ihre Produkte tatsächlich auch Käuferinnen und Käufer finden","408",NA
"Daran aber mangelt es","408",NA
"Der Ex­port allein reicht nicht","408",NA
"Die zu geringe inländische Nachfrage nach Gütern und Dienstleistungen ist die ent­scheidende Schwachstelle der Konjunktur","410",NA
"Zur Stärkung der Binnenkonjunktur brauchen wir: · eine gezielte Entlastung bei Steuern und Abgaben und","409",NA
"· eine beschäftigungsorientierte Tarifpolitik, die im Rahmen der Produktivitätssteigerung für ausreichende Kaufkraft sorgt","701",NA
"Tarifautonomie bewahren",NA,NA
"Die Tarifautonomie hat sich bewährt","701",NA
"Wir erteilen allen Versuchen, sie einzuschränken, eine Absage","701",NA
"Die Flächentarifverträge sichern verläßliche Rahmenbedingungen für Unternehmen und Arbeitnehmer","701",NA
"Wir unterstützen die Reformbestrebungen der Tarifvertragsparteien","405",NA
"Mit flexiblen Lösungen im Rahmen von Flächentarifverträgen kann der unterschiedlichen Leistungsfähigkeit der einzelnen Unternehmen und den unterschiedlichen Bedingungen in den Branchen, Regionen und Betrieben sowie den Bedürfnissen der Beschäftigten Rechnung getragen werden","702",NA
"Flexible Lösungen in der Lohnpolitik wie auch in der Arbeitszeitpolitik eröffnen neue Chancen für die Sicherung und Schaffung von Arbeitsplätzen","702",NA
"Die SPD wird die Chancengleichheit der Tarifvertragsparteien sichern (Neufassung des § 146 Sozialgesetzbuch III)","701",NA
"Kürzere Arbeitszeit und intelligente Organisation der Arbeit",NA,NA
"Eine innovative Wirtschaft braucht eine intelligente Organisation der Arbeit und flexibel ausgestaltete, nach Betriebsgrößen und Branchen differenzierte Arbeitszeiten","701",NA
"Wir fordern die Unternehmen auf, die vorhandenen tarifvertraglichen Flexibilisierungsmöglichkeiten umfassend zu nutzen","701",NA
"Bei kürzeren und flexiblen Arbeitszeiten können teure Maschinen und Anlagen länger laufen, ohne daß Menschen länger arbeiten müssen","701",NA
"Im Rahmen flexibler Arbeitszeiten sind Vereinbarungen mit den Arbeitnehmerinnen und Arbeitnehmern möglich, die mehr Zeitsouveränität verwirklichen","701",NA
"Flexiblere und kürzere Arbeitszeiten sind auch notwendig, um eine deutliche Verringerung der Arbeitslosigkeit zu erreichen","701",NA
"Wir unterstützen die Bemühungen der Tarifparteien, durch kürzere Arbeitszeiten neue Arbeitsplätze zu schaffen","701",NA
"Wir brauchen mehr Teilzeitarbeitsplätze, für Männer und Frauen","701",NA
"Überstunden sind soweit wie möglich abzubauen","701",NA
"Wo immer das möglich ist, soll Personalabbau durch beschäftigungssichernde Arbeitszeitmodelle vermieden werden","701",NA
"Wir brauchen auch beweglichere Lebensarbeitszeiten mit flexibleren Übergängen zwischen Arbeit einerseits und Bildung, Nichterwerbstätigkeit und Ruhestand andererseits","701",NA
"Mittelstand und Existenzgründer stärken",NA,NA
"Mittelstand und Handwerk sind das Rückgrat der deutschen Wirtschaft","704",NA
"Die kleinen und mittleren Unternehmen sind der Motor für Wachstum und Innovation, für Arbeit und Ausbildung","704",NA
"Die SPD-geführte Bundesregierung wird die wirtschaftspolitischen Rahmenbedingungen für Mittelstand, Handwerk und Existenzgründungen verbessern:","704",NA
"· Durch eine Senkung der Sozialabgaben werden wir die Unternehmen von zu hohen gesetzlichen Lohnnebenkosten entlasten","402",NA
"· Diese Entlastung kommt insbesondere den kleinen und mittleren Unternehmen in Mittelstand und Handwerk zugute","402",NA
"· Durch eine Modernisierung von Staat und Verwaltung werden wir überflüssige Bürokratie abbauen","303",NA
"· Dazu gehört die Vereinfachung und Beschleunigung von Genehmigungsverfahren","303",NA
"· Wir werden die Förderung für Mittelstand und Existenzgründer auf wenige Programme konzentrieren, flexibler und durchschaubarer gestalten und in einer Hand bündeln","303",NA
"Wir wollen die Innovationsfähigkeit der kleinen und mittleren Unternehmen stärken:","704",NA
"· Mit Personalkostenzuschüssen soll kleinen und mittleren Unternehmen die Einstellung von Forschungspersonal ermöglicht werden","402",NA
"· Kleinen und mittleren Unternehmen soll die Zusammenarbeit mit Hochschulen und Forschungseinrichtungen erleichtert werden","411",NA
"· Die industrielle Gemeinschaftsforschung für kleinere Unternehmen, die keine eigenen Forschungskapazitäten vorhalten können, soll unterstützt werden","402",NA
"Deutschland braucht eine neue Gründerwelle",NA,NA
"Unser Land braucht Existenzgründerinnen und Existenzgründer und innovative junge Unternehmen, vor allem im Hochtechnologie- und Dienstleistungsbereich","401",NA
"Viele innovative, wachstumsstarke Unternehmen finden heute geeignete Finanzierungsmöglichkeiten nur auf den internationalen Finanzmärkten","402",NA
"In Deutschland ist der Markt für Chancenkapital immer noch unterentwickelt","402",NA
"Das werden wir ändern","402",NA
"Wir werden die Bereitstellung von Chancenkapital fördern, um Kapital für neue Arbeitsplätze und Existenzgründungen zu mobilisieren","402",NA
"Dazu gehören in erster Linie eine Stärkung der Aktie als Finanzierungsinstrument und günstigere Rahmenbedingungen für die Beteiligung an innovativen Unternehmen","402",NA
"Wir werden speziell auf junge Unternehmen zugeschnittene Börsen fördern und das Engagement von Privatanlegern in Wagniskapital und -beteiligungsgesellschaften durch Anreize zur Risikostreuung anregen","402",NA
"Beschäftigungschancen des Dienstleistungssektors nutzen",NA,NA
"Im Dienstleistungsbereich bestehen große Potentiale für neue Arbeitsplätze","701",NA
"Damit diese neuen Beschäftigungschancen genutzt werden, braucht Deutschland eine neue Dienstleistungskultur","701",NA
"Die neuen Potentiale liegen zum einen im Bereich der industriebezogenen Dienstleistungen","408",NA
"Dazu gehören Beratungs-, Qualifizierungs- und Finanzdienstleistungen","408",NA
"Der Handel mit Wissen und Information wird sich immer mehr zu einem eigenen Dienstleistungssektor entwickeln","408",NA
"Ökologisch orientierte Dienstleistungen werden im Hinblick auf eine umweltgerechte und nachhaltige Entwicklung zunehmend an Bedeutung gewinnen","416",NA
"Wir werden Ausbau und Entwicklung dieser Dienstleistungsbereiche durch Unterstützung innovativer Unternehmen in Mittelstand und Handwerk fördern","402",NA
"Große Arbeitsplatzpotentiale bestehen auch bei personen- und haushaltsbezogenen Dienstleistungen","701",NA
"Dazu zählen z.B. Pflegehilfe, Kinderbetreuung, Haushaltsarbeiten, ergänzende Dienstleistungen im Einzelhandel, Hotel- und Gaststättengewerbe und einige einfache handwerksähnliche Dienstleistungen","701",NA
"Diese Beschäftigungschancen führen oftmals deshalb nicht zu konkreten Arbeitsplätzen, weil die Dienstleistungen zu teuer sind","402",NA
"Auf der anderen Seite reichen die hier zu erzielenden Löhne für potentielle Beschäftigte nicht aus, um von ihnen existieren zu können","408",NA
"Mit einer gezielten Entlastung bei Steuern und Abgaben wird die SPD-geführte Bundesregierung die Kosten der Arbeit verringern und gleichzeitig die Nettolöhne der Arbeitnehmerinnen und Arbeitnehmer verbessern","402",NA
"Dadurch werden wir die Beschäftigung im Dienstleistungs­sektor erhöhen","701",NA
"Wir wollen das Angebot für haushaltsbezogene Dienstleistungen in privaten Serviceagenturen bündeln und dort reguläre und sozial abgesicherte Arbeitsverhältnisse mit existenzsichernden Löhnen schaffen","403",NA
"Bei Bedarf kann jeder Haushalt die Leistungen dieser Vermittlungsagentur für die gewünschte Zeit abrufen","404",NA
"Die Bezahlung der Dienstleistung erfolgt zum Teil durch den privaten Haushalt selbst, zum anderen Teil durch Dienstleistungsgutscheine, die für jeden privaten Haushalt erhältlich sind","504",NA
"Die Kosten der Gutscheine übernimmt die Bundesanstalt für Arbeit","504",NA
"Dadurch werden die Kosten der Arbeit für die privaten Haushalte so verbilligt, daß auch Normalverdienende sich Haushaltshilfen leisten können und damit der gewünschte Beschäftigungseffekt erreicht wird","504",NA
"Durch diese neuen Arbeitsplätze spart die Bundesanstalt für Arbeit Geld, das sie sonst für Arbeitslosengeld oder Arbeitslosenhilfe ausgeben müßte","701",NA
"Damit entspricht dieses Dienstleistungskonzept dem Grund­satz: Arbeit finanzieren statt Arbeitslosigkeit bezahlen","701",NA
"Neue Perspektiven für den ländlichen Raum und für die Landwirtschaft",NA,NA
"Die ländlichen Räume in Deutschland sind für die Menschen Orte des Arbeitens, des Wohnens und der Erholung","408",NA
"Die SPD-geführte Bundesregierung setzt auf die Stärken des ländlichen Raumes","408",NA
"Wir wollen lebenswerte und lebendige Städte und Dörfer, in denen sich die Menschen wohl fühlen und in denen sie und ihre Kinder eine sichere Zukunft haben","408",NA
"Zur weiteren Stärkung der ländlichen Räume werden wir für eine bessere Verzahnung von Wirtschaftspolitik, Agrarpolitik und Umweltpolitik sorgen","303",NA
"Wir werden regionale Wirtschaftsverflechtungen ausbauen und eigenständige Entwicklungen vor Ort unterstützen","410",NA
"Eine funktionsfähige Landwirtschaft bleibt wesentliches Kernelement für die Wirtschaft des ländlichen Raums","703",NA
"Dazu gehören auch produktionsnahe Verarbeitungsbetriebe und gut entwickelte regionale Wirtschaftskreisläufe","703",NA
"Tourismus, Dienstleistungen, Handwerk und mittelständische Unternehmen öffnen neue Chancen für Wachstum und Beschäftigung","410",NA
"Wir wollen eine Agrarpolitik, die · sich am Prinzip der Nachhaltigkeit und flächendeckenden Land­bewirtschaftung orientiert","416",NA
"· das Überleben der bäuerlich strukturierten Landwirtschaft in Westdeutschland ermöglicht und","703",NA
"· den größeren Betriebsstrukturen in Ostdeutschland ge­recht wird","703",NA
"Wir wollen der Landwirtschaft die Teilnahme an der allgemeinen Zunahme des volkswirtschaftlichen Wohlstands ermöglichen und den Wert ihrer Qualitätsprodukte sichern","703",NA
"Die bäuerlichen Leistungen zum Erhalt der Kulturlandschaft müssen anerkannt werden","703",NA
"Motivation und Leistung - Teilhaben am Sagen und Haben",NA,NA
"Wir plädieren für soziale Partnerschaft in den Betrieben und in der Gesellschaft","606",NA
"Wir wollen eine Teilhabegesellschaft, in der alle ihren gerechten Anteil am gemeinsam erarbeiteten Wohlstand erhalten","503",NA
"Wir wollen die Beteiligung der Arbeitnehmerinnen und Arbeitnehmer am Kapital und am Gewinn und an den Entscheidungen der Unternehmen","701",NA
"Die SPD-geführte Bundesregierung wird die Rahmenbedingungen für die Beteiligung der Arbeitnehmerinnen und Arbeitnehmer am Produktivkapital verbessern","701",NA
"Dazu gehören: · Unterstützung von Investivlohnvereinbarungen der Tarifpartner","405",NA
"· Förderung von Beteiligungen der Beschäftigten an überbetrieblichen Fonds und","701",NA
"· Verbesserung des Insolvenzschutzes für diese Beteiligungen","701",NA
"Die SPD-geführte Bundesregierung wird sich einsetzen für · den Ausbau der Mitbestimmung am Arbeitsplatz und im Betrieb","701",NA
