"text","cmp_code","eu_code"
"Deshalb wurde auch der Eingangssteuersatz um 11 Punkte gesenkt auf jetzt 15 Prozent.","414",NA
"Das steuerfreie Existenzminimum haben wir auf 7.664 Euro erhöht.","503",NA
"Die mehrstufige Steuerreform ist das größte Steuersenkungsprogramm der deutschen Nachkriegsgeschichte.","414",NA
"Arbeitsmarktreformen greifen",NA,NA
"Unsere Arbeitsmarktpolitik beginnt zu wirken.","305",NA
"Neue Wege aus der Arbeitslosigkeit sind durch „Ich-AGs“ und „Mini-Jobs“ eröffnet worden.","701",NA
"Der Umbau der Bundesagentur für Arbeit zu einem leistungsfähigen Arbeitsvermittler ist im Gange.","303",NA
"Der Abbau der Langzeitarbeitslosigkeit hat begonnen.","701",NA
"Alle Erwerbsfähigen sind jetzt sozial versichert und in der Arbeitsvermittlung.","701",NA
"Besonders die Jungen haben bessere Chancen am Arbeitsmarkt.","706",NA
"Die Jugendarbeitslosigkeit sinkt.","706",NA
"Der Ausbildungspakt funktioniert, aber noch nicht überall.","405",NA
"Die Arbeitgeber sind in der Pflicht, ihn zu erfüllen.","405",NA
"Deutschland ist zusammengewachsen",NA,NA
"Noch sind Schwierigkeiten zu überwinden.","408",NA
"Aber die Erfolge in den Neuen Ländern mehren sich, und mit ihnen wächst der Mut.","408",NA
"Deutschlands Osten gehört inzwischen zu den innovationsstärksten Regionen Europas.","411",NA
"Unternehmensneugründungen nehmen zu.","401",NA
"Mikroelektronik, Automobilindustrie, Maschinenbau, Chemieindustrie und Schiffbau sind dynamische Wachstumskerne.","410",NA
"Die ostdeutsche Industrie wuchs 2004 um 8,8 Prozent.","410",NA
"Der Solidarpakt II trägt unsere Handschrift.","404",NA
"Bis 2019 fließen 156 Milliarden in die neuen Länder.","408",NA
"Mit der Union hätte statt Aufbau Ost der Abbau Ost seinen Lauf genommen.","305",NA
"Gute Bildung für alle",NA,NA
"Es gibt deutliche Fortschritte in der Bildungspolitik.","506",NA
"Die BAföG-Mittelwurden fast verdoppelt.","506",NA
"Die Zahl der Studienanfängerinnen und der Studienanfänger eines Jahrgangs ist von 27,7 auf 37,5 Prozent gestiegen.","506",NA
"In 3.000 neuen Ganztagsschulen können Kinder mit Erfolg lernen.","506",NA
"Der Bund stellt 4 Mrd. Euro bis 2008 für 10.000 neue Ganztagsschulen zur Verfügung.","506",NA
"Mehr Hilfen für alle Formen von Familie",NA,NA
"Keine Regierung zuvor hat Familien so massiv unterstützt wie die von Gerhard Schröder.","603",NA
"Nicht mehr nur 40,2 Milliarden wie 1998, sondern fast 60 Milliarden Euro jährlich kommen den Familien jetzt zu gute.","603",NA
"Auch von unserer Steuerreform profitieren sie erheblich.","603",NA
"Ein Ehepaarmit 2 Kindern zahlt bis zu 37.550 Euro Bruttoeinkommen überhauptkeine Steuern mehr, wenn man das erhöhte Kindergeld berücksichtigt– ein Einkommensplus von fast 3.000 Euro pro Jahr.","603",NA
"Damit Kinder besser und früher gefördert werden können, unterstützen wir den Ausbau von Krippenplätzen.","504",NA
"Energieversorgung nachhaltig gesichert",NA,NA
"In der Energiepolitik wurde ein grundlegender Wandel hin zu mehr Effizienz und Klimaschutz vollzogen.","501",NA
"Der Atomausstieg wurde vereinbart, eine ökologische Steuerreform durchgesetzt und die Erneuerbaren Energien wurden stärker gefördert.","501",NA
"Ihr Anteil hat sich seit 1998 verfünffacht.","501",NA
"200.000 Arbeitsplätze sind dadurch neu entstanden.","408",NA
"Deutschland ist zum Vorbild geworden.","601",NA
"Der neu eingeführte Emissionshandel vermindert die Emissionen entsprechend dem Kyoto-Abkommen.","501",NA
"Kultur ist Lebensmittel",NA,NA
"Wir haben Kulturpolitik aktiv gestaltet.","502",NA
"So haben wir ein bürgerfreundliches Stiftungsrecht, ein umfassendes Gedenkstättenkonzept, eine Neuordnung und Verbesserung der Filmförderung sowie ein nationales Gesetz zur Buchpreisbindung durchgesetzt.","502",NA
"Leuchttürme im Bereich von Kulturgütern, insbesondere in Ostdeutschland haben wir besonders gefördert.","502",NA
"Die neu geschaffene Bundeskulturstiftung unterstützt darüber hinaus den neuen Weg der Zweibahnstraße in der auswärtigen Kulturpolitik.","502",NA
"Wir haben aktiv Kulturpolitik gestaltet","502",NA
"und dafür das Amt der Beauftragten für Kultur und Medien beim Bundeskanzler eingerichtet.","302",NA
"Offene Gesellschaft",NA,NA
"Deutschland hat endlich ein modernes Zuwanderungsrecht, das der gebotenen Humanität","201",NA
"und dem Bedarf an qualifizierten Fachkräften Rechnung trägt.","408",NA
"Die Zuwanderung nach Deutschland sinkt.","305",NA
"Der Staat mischt sich nicht mehr ein in die private Lebensgestaltung der Menschen","201",NA
"und unterbindet die Diskriminierung von Minderheiten.","503",NA
"Nichteheliche Kinder und gleichgeschlechtliche Partnerschaften haben heute weitgehend gleiche Rechte und Pflichten wie eheliche Kinder bzw. Ehepaare.","503",NA
"Die Gesundheitsreform wirkt",NA,NA
"Die Gesundheitsreform hat die Eigenverantwortung gestärkt,","401",NA
"die Versorgung aller gesichert und verbessert","303",NA
"und das Solidarprinzip gewahrt.","503",NA
"Überschüsse von 4 Milliarden Euro allein in 2004 haben sinkende Beitragssätze und damit sinkende Lohnnebenkosten ermöglicht.","303",NA
"Der nächste große Schritt wird die Einführung einer gerechten Bürgerversicherung sein.","503",NA
"Alterssicherung",NA,NA
"Mit den Rentenreformen wurde erstmals eine staatlich bezuschusste kapitalgedeckte Altersversorgung eingeführt, die sogenannte Riester-Rente.","504",NA
"Ein neuer Nachhaltigkeitsfaktor sorgt jetzt für gerechte Beiträge aller Generationen.","503",NA
"Die unzeitgemäßen Anreize zu möglichst früher Verrentung wurden abgebaut.","505",NA
"Diese Reformen halten die Rentenbeiträge stabil.","303",NA
"Friede und Freiheit",NA,NA
"Wir setzen uns ein für Frieden","106",NA
"und Freiheit.","201",NA
"Das ist unsere Überzeugung und unsere historische Verpflichtung.","106",NA
"Die Regierung von Bundeskanzler Gerhard Schröder hat die Prävention von Kriegen und Konflikten in ihrer Außen- und Entwicklungspolitik in den Mittelpunkt gestellt.","106",NA
"Sie hat aber auch mit Soldaten der Bundeswehr dazu beigetragen, in vielen Regionen der Welt Frieden zu sichern oder wiederherzustellen.","106",NA
"Deutschland hat sich nicht am Krieg im Irak beteiligt – aus gutenGründen.","105",NA
"Mit einer Kanzlerin Angela Merkel und CDU/CSU stünden deutsche Truppen jetzt in Bagdad – mit allen Konsequenzen.","305",NA
"Die 7 Jahre zeigen: Deutschland ist mit der Sozialen Demokratie auf der Höhe der Zeit und auf der Gewinnerstraße.","305",NA
"Bundeskanzler Gerhard Schröder führt das Land sicher in eine gute Zukunft.","305",NA
"Die Richtung",NA,NA
"Die Richtung sozialdemokratischer Politik ist klar.","305",NA
"Und für diese Politikkämpfen wir.","305",NA
"Denn sie ist gut für die Menschen und für das Land.","305",NA
"Bewahren, was wir für die Zukunft brauchen",NA,NA
"Deutschland steht im Kampf um seine Zukunft.","601",NA
"Wir werden diesen Kampf gewinnen, wenn wir uns auf unsere Stärken besinnen und zu Neuem bereit sind.","305",NA
"Dabei gilt: Alles Neue hat nur dann Erfolg undBestand, wenn es in Bewährtem gründet.","305",NA
"Wir erneuern unser Land, aber wir wollen kein anderes Land.","305",NA
"Soziale Gerechtigkeit macht stark",NA,NA
"Deutschland ist stark geworden durch die Kraft seiner Menschen.","401",NA
"Diese Kraft entsprang der Gewissheit, dass gemeinsam erreichter Wohlstand auch gerecht verteilt wird.","503",NA
"Dass es Chancengleichheit gibt und Gerechtigkeit zwischen den Generationen.","503",NA
"Soziale Gerechtigkeit muss bleiben.","503",NA
"Wir wollen nicht ohne sie leben.","503",NA
"Nur Soziale Marktwirtschaft schafft Wachstum und Arbeit",NA,NA
"Auch in Zukunft muss Deutschland seine Wirtschaftsordnung als Soziale Marktwirtschaft gestalten.","403",NA
"Soziale Marktwirtschaft steht für das bewährte Zusammenspiel von starker Wirtschaft, starken Arbeitnehmerinnen und Arbeitnehmern und funktionsfähigem Sozialstaat.","405",NA
"Wir wollen eine erfolgreiche Wirtschaft und tun viel für ihre Wettbewerbsfähigkeit.","403",NA
"Das soll auch so bleiben, bei Industrie und Handwerk, bei Produktion und Dienstleistung.","403",NA
"Und das gilt auch für Wissenschaft und Forschung.","403",NA
"Dabei sind wirtschaftliche Prosperität und soziale Gerechtigkeit keine Gegensätze.","403",NA
"Soziale Marktwirtschaft ist konkurrenzfähig – auch international.","403",NA
"Marktwirtschaften brauchen Spielregeln und Leitplanken, damit sie auch sozial sind.","403",NA
"Ihr Kern muss die Sozialpartnerschaft von Unternehmen und Arbeitnehmerinnen und Arbeitnehmern sein.","405",NA
"Beide Seiten müssen ihre Interessen bündeln und in freien Verhandlungen erstreiten können.","405",NA
"Wir wollen dabei starke, durchsetzungsfähige Gewerkschaften.","701",NA
"Die unternehmerische Mitbestimmung sichert den BeschäftigtenTeilhabe an wichtigen Entscheidungen ihres Betriebes.","202",NA
"Sie bindet die Belegschaft in Strukturentscheidungen des Unternehmens ein undleistet einen Beitrag zum sozialen Frieden.","202",NA
"Die Mitbestimmung und die Arbeitnehmerrechte allgemein sind zentrale Faktoren für Teilhabe und Innovation.","701",NA
"Wir wollen Mitbestimmung und Tarifautonomiegesetzlich verankert erhalten.","701",NA
"Solidarität macht sicher",NA,NA
"Wir stehen vor Veränderungen, in denen große Möglichkeiten liegen.","305",NA
"Aber es gibt auch Risiken, die nicht jede und jeder für sich tragen kann.","503",NA
"Wer Angst haben muss um seine Existenz, vor Armut im Alter oder schlechter Versorgung bei Krankheit, der lebt in Unsicherheit.","503",NA
"Aber der Mensch braucht Sicherheit, um in Würde zu leben.","503",NA
"Wir wissen: Es ist immer der Mensch, der dem Menschen Schutz und Hilfe gibt.","606",NA
"Etwas Besseres gibt es nicht.","606",NA
"Aus dieser Gewissheit wächst Solidarität.","606",NA
"Auch die organisierte Solidarität der großen sozialen Sicherungssysteme:","503",NA
"Die Gemeinschaft steht für Schwächere ein – auf Gegenseitigkeit.","503",NA
"In Zeiten des Wandels brauchen wir nicht weniger, sondern mehr Solidarität.","606",NA
"Wir wollen die Freiheit der Vielen",NA,NA
"Wir wollen gemeinsam unser Schicksal in die Hand nehmen.","606",NA
"Dazu müssen wir bereit, aber auch fähig sein.","606",NA
"Nur wer seine Persönlichkeit frei entfalten und seine Begabungen ausschöpfen kann, wird sein eigenes Leben selbst bestimmen und am politischen, gesellschaftlichen und kulturellen Leben mitwirken können.","201",NA
"Für uns ist Freiheit immer die Freiheit der Vielen, nicht der Egoismus Einzelner.","201",NA
"Es ist die Freiheit, die durch soziale Gerechtigkeit ermöglicht wird und die in Solidarität mündet.","201",NA
"Wir bewahren den Sozialstaat",NA,NA
"Die Sicherung des sozialen Ausgleichs ist und bleibt eine Hauptaufgabe des Sozialstaats.","503",NA
"Wir wollen einen Staat, der das Gemeinwohl über die Einzelinteressen stellt und es durchsetzen kann.","503",NA
"Einen Staat, der sich nur einmischt, wenn es nötig ist, der fordert und fördert und der das Prinzip der Subsidiarität beachtet.","505",NA
"Einen aktivierenden Staat.","505",NA
"Einen Staat, der den Menschen hilft, ein eigenständiges Leben zu führen.","503",NA
"Einen starken und solidarischen Staat, der für die Menschen da ist, wenn sie Hilfe brauchen.","503",NA
"Denn ohne einen solchen Staat gibt es ein selbst bestimmtes Leben nur für die wenigen besonders Starken.","503",NA
"Dabei wissen wir: Menschen sind unterschiedlich, in ihrer Leistungsfähigkeit und ihrer Leistungswilligkeit.","503",NA
"Aber der Druck der Anpassung darf nicht vor allem auf den Schwächsten lasten.","503",NA
"Wer stark ist, muss auch einen größeren Beitrag leisten, um dem Land zu dienen.","503",NA
"Wir wollen den Primat der Politik",NA,NA
"Wir akzeptieren nicht, dass „Geld die Welt regiert“.","403",NA
"Auch nicht im Zeitalter des globalen Kapitalismus.","403",NA
"Wir reklamieren den Primat der Politik","403",NA
"und halten fest am Ziel, der sozialen Dimension des Wirtschaftens auch auf internationaler Ebene stärkere Geltung zu verschaffen.","107",NA
"Dazu ist ein wirtschaftlich starkes und sozial gerechtes Europa unverzichtbar.","108",NA
"Die Idee des Sozialmodells Europa – das vor allem festmacht am Sozialstaat – ist zukunftsfähig und auch exportfähig.","108",NA
"Die soziale Marktwirtschaft, die unserem Land wirtschaftliche Stärke und soziale Stabilität gebracht hat, ist ein Modell für globales Wirtschaften.","403",NA
"Nur Weltoffenheit schafft Frieden und neue Märkte",NA,NA
"Deutschland ist eine starke Friedensmacht und muss es bleiben.","106",NA
"Wir wollen Konflikte durch Verständigung, zivile Krisenprävention und das Angebot der Integration vermeiden.","106",NA
"Wir sichern und schaffen Frieden im Rahmen des Völkerrechts, auch mit militärischen Mitteln, wo es nötig ist und die Humanität es gebietet.","106",NA
"Wir sagen Nein, wenn wir von der Legitimation und dem Sinn eines kriegerischen Vorgehens nicht überzeugt sind.","105",NA
"Aktive Friedenspolitik ist die Lehre aus der deutschen Geschichte.","106",NA
"Deutschlands Ansehen und Einfluss in der Welt sind in den letzten Jahren erheblich gewachsen.","601",NA
"Wir wollen unsere selbstbewusste Außenpolitik fortsetzen.","305",NA
"Dabei lassen wir uns nicht in falsche Gegensätze treiben.","305",NA
"Entschiedenes Eintreten für Frieden,","106",NA
"Demokratie","202",NA
"und Menschenrechte steht dem Aufbau neuer Wirtschaftsbeziehungen nicht entgegen.","201",NA
"Nur Länder, denen wir wirtschaftliche Perspektivengeben, werden sich für Demokratie und Menschenrechte öffnen.","107",NA
"Jedes neue Land der Europäischen Union muss vor dem Beitritt die innere Demokratisierung vollziehen.","202",NA
"Lebendige Demokratie und offene Gesellschaft",NA,NA
"Wir wollen eine lebendige Demokratie und eine aktive Bürgergesellschaft.","606",NA
"Eigenverantwortung und ehrenamtliches Engagement fordern wir und fördern wir.","606",NA
"Die Selbstorganisation und Interessenvertretung der Arbeitnehmerinnen und Arbeitnehmer in freien Gewerkschaften ist ein Teil der demokratischen Bürgergesellschaft.","701",NA
"Bürgerschaftliches Engagement ist unverzichtbar für den Zusammenhalt in unserer Gesellschaft.","606",NA
"Wir setzen auf die Vielfalt des Engagements in Vereinen, Wohlfahrtsverbänden, Kirchen, Selbsthilfegruppen, Freiwilligendiensten, Netzwerken und anderen Organisationen in Ehrenämtern und unterstützen es nachhaltig.","606",NA
"Die Kirchen haben eine wichtige Aufgabe für ihre Mitglieder und für die Wertorientierung und das Zusammenleben in der Gesellschaft insgesamt.","603",NA
"Wir wollen starke und finanzkräftige Kommunen; dort entscheidet sich Lebensqualität, da ist die Basis von Demokratie.","301",NA
"Es muss klar sein, wer Verantwortung trägt im Staate.","303",NA
"Taktische Blockaden und Lähmungen zwischen Bundestag und Bundesrat müssen ein Ende haben.","303",NA
"Wir werden einen neuen Anlauf unternehmen zur Reform der Bundesstaatlichen Ordnung.","303",NA
"Föderalismus ist gut, aber er braucht Klarheit in der Verantwortung und Klarheit in der Kooperation zwischen Bund und Ländern.","303",NA
"Auch das ist Bedingung für sozialen Fortschritt, dass Demokratie sich zeitgemäß organisiert.","303",NA
"Wir brauchen mehr direkte Demokratie und damit den Volksentscheid.","202",NA
"Neuer Fortschritt ist möglich",NA,NA
"Wir brauchen eine solidarische Gemeinschaftsanstrengung für mehr Innovationen, damit unser Land nicht hinter seinen Möglichkeiten zurückbleibt.","411",NA
"Deutschland hat mit einer hervorragenden Infrastruktur, einer leistungsstarken Wirtschaft, einer innovativen Wissenschaft und erstklassig ausgebildeten Arbeitnehmerinnen und Arbeitnehmern alle Voraussetzungen für eine gute Zukunft.","411",NA
"In der Wissensgesellschaft werden Industrie, Dienstleistungen und Wissenschaft eng miteinander verzahnt.","411",NA
"Arbeit gewinnt wieder stärker an Bedeutung.","701",NA
"Als Partei des technischen Fortschritts setzen wir unseren Schwerpunkt auf Bildung, Forschung und Wissenschaft.","411",NA
"Diesen Weg der Innovationen haben wir mit dem Regierungswechsel begonnen","411",NA
"und die Mittel für Bildung und Forschung stark gesteigert, nachdem sie unter Kohl gekürzt wurden.","506",NA
"In den letzten zwei Jahrzehnten waren die Informationstechnologien der Motor für wirtschaftliches Wachstum.","410",NA
"Wir wollen sie in Verbindung mit der Nano-und Opto-Technik sowie der Bio- und Gentechnologie nutzen, um bei der ökologischen Modernisierung unsere weltweite Vorreiterrolle auszubauen.","410",NA
"Der effiziente und sparsame Umgang mit Energie und Rohstoffen sowie solare Technologienwerden angesichts knapper und teurer Rohstoffe weltweit gebraucht.","410",NA
"Sie begründen eine lange Welle von Wachstum","410",NA
"und Innovationen, denn hier liegen wichtige Zukunftsmärkte.","411",NA
"Deshalb wollen wir ein Bündnis für Arbeit und Umwelt.","405",NA
"Mitbestimmung und Teilhabe, lebensbegleitendes Lernen, Berechenbarkeit und Verantwortungsbewusstsein, Flexibilität und Teamfähigkeit sind wichtige Stärken der sozialen Marktwirtschaft.","403",NA
"Diese Stärken sind für eine innovative und leistungsstarke Wirtschaft, die sich in der Globalisierung behaupten kann, ausschlaggebend.","403",NA
"Die Sackgasse(n)",NA,NA
"Unsere Politik der Sozialen Demokratie steht im harten politischen Wettbewerb mit zwei Varianten des politischen Irrwegs – der sozialen Kälte und der populistischen Illusion.","305",NA
"Der Irrglaube an die entfesselten Märkte",NA,NA
"CDU/CSU und FDP wollen eine „grundlegend andere“ Politik.","305",NA
"Diese andere Politik würde Deutschland zu einem anderen Land machen, in dem nach 60 Jahren Sozialer Marktwirtschaft soziale Standards und Arbeitnehmerrechte nicht mehr als Bedingung, sondern als Belastung für erfolgreiches Wirtschaften gelten.","403",NA
"CDU/CSU und FDP wollen die globale Wirtschaft nicht politisch gestalten, sondern sich ihr unterwerfen.","403",NA
"Sie wollen bewährte Regeln aufgeben, ohne neue zu schaffen.","403",NA
"Sie glauben, wenn die Kräfte des Marktes nur ungehindert walten, kommen Wachstum, Arbeit undWohlstand von allein.","403",NA
"Ihre Gleichung ist falsch:","403",NA
"Mehr Ungerechtigkeit plus mehr Unsicherheit führt nicht zu mehr Wohlstand für alle.","503",NA
"Die Entsolidarisierung von Staat und Gesellschaft",NA,NA
"CDU/CSU und FDP wollen das Solidarprinzip in der Gesundheitsversorgung durch eine für alle gleich hohe Kopfpauschale ersetzen.","503",NA
"Auch das höchste Gut des Menschen, seine Gesundheit, soll den Gesetzen des Marktes ausgeliefert werden.","504",NA
"Unter dem Etikett der Vereinfachung soll das Steuersystem zum Vorteil Weniger und zum Nachteil der Vielen verändert werden.","503",NA
"Verbraucherinnen und Verbraucher sollen mehr, Spitzenverdienerinnen und Spitzenverdiener noch weniger Steuern zahlen.","503",NA
"CDU und CSU wollen die kulturelle Erneuerung unseres Landes rückgängig machen.","604",NA
"Sie haben ein vernünftiges Einwanderungsgesetzblockiert und zögern beim Ausbau einer besseren Kinderbetreuung.","604",NA
"Die Zerstörung der Nachhaltigkeit",NA,NA
"CDU und CSU wollen den ökologischen Rückschritt.","501",NA
"Sie wollen die Erfolge der Energiewende zunichte machen, ziehen eine unbegrenzte Nutzung der Atomenergie in Betracht und kündigen sogar den Neubau von Atomkraftwerken an.","501",NA
"Ausgrenzung in der Außenpolitik – und Gefolgschaft in der Außenpolitik",NA,NA
"CDU und CSU wollen eine andere Außenpolitik.","305",NA
"Sie wollen die eigenständige, friedliche und selbstbewusste Rolle Deutschlands wieder aufgeben.","106",NA
"Sie wollen Ländern den Eintritt in die EU versperren, denen die Perspektive einer Mitgliedschaft als wichtiger Antrieb für ihr einnere Demokratisierung und Modernisierung dient – und die vertraglich verbindliche Zusagen haben für den Beitritt oder für ergebnisoffene Verhandlungen.","108",NA
"Die Demagogen",NA,NA
"Eine Variante des Irrwegs vertreten PDS und WASG, die sich den Anstrich einer gerechten Politik geben, aber die Augen vor den Veränderungen unserer Welt verschließen.","305",NA
"Die Rezepte von gestern passen nicht in eine Welt der Globalisierung, der Wissensgesellschaft und der veränderten Demografie.","305",NA
"Ihre Vorschläge sind realitätsfern und in der Summe nicht finanzierbar.","305",NA
"Deren Populismus bedeutet eine Politik der Verantwortungslosigkeit.","305",NA
"PDS und WASG treiben den Sozialstaat mit ihren Vorschlägen in die Finanzkrise","414",NA
"und streuen Menschen, die so dringend auf Arbeit warten, mit vermeintlich einfachen Lösungen Sand in die Augen und leisten damit weiterem Vertrauensverlust in die Demokratie Vorschub.","202",NA
"Ihre polemischen Angriffe gegen den europäischen Verfassungsvertrag nehmen sogar das Zusammenspiel mit nationalistischen rechten Kräften in Kauf.","108",NA
"Sie belegen die Unfähigkeit, am demokratischen Fortschritt in Europa mitzuwirken.","108",NA
"Wer sich Reformen des Sozialstaats verweigert, setzt ihn am Ende aufs Spiel.","303",NA
"Sie betreiben eine bewusste Täuschung der Bürgerinnen und Bürger.","305",NA
"Das Menschenbild dieses eitlen Populismus ist verräterisch.","305",NA
"Dieser will nicht aktivieren, sondern will den passiven Empfänger staatlicher Leistungen.","305",NA
"Er will nicht Hilfe zur Selbsthilfe, sondern eine Kultur der Abhängigkeit.","305",NA
"Das ist das Gegenteil von Emanzipation.","305",NA
"Das ist nicht linke Politik und so ist keine mehrheitsfähige Politik gegen Marktradikalismus und Entsolidarisierung zu machen.","305",NA
"Populistische Illusionen sind so gefährlich wie soziale Kälteunmenschlich ist – beide sind im Kern unmoralisch.","305",NA
"Beide Wege bringen unser Land nicht voran.","305",NA
"Sie machen unfrei.","305",NA
"Sie führen in Sackgassen.","305",NA
"Deutschland 2010 – wie wir leben wollen in Deutschland – Ziele und Wege –",NA,NA
