"text","cmp_code","eu_code"
"Mit dem Bau neuer Straßen lassen sich Verkehrsprobleme nicht lösen","408",NA
"Für uns hat der Umweltverbund Vorrang: Bahn, Bus, CarSharing, Fahrrad fahren und zu Fuß gehen","501",NA
"Eine umwelt- und sozialverträgliche Verkehrspolitik will die Bewegungsfreiheit aller Menschen gewährleisten","408",NA
"Sie muß zugleich den Energie- und Flächenverbrauch sowie den Schadstoff- und Lärmausstoß verringern","501",NA
"Der Einstieg in eine Verkehrswende mit preiswerten und regional gut vernetzten Bahn- und Busangeboten ist Voraussetzung, um das Verkehrsverhalten zu ändern und die Leistungen des Umweltverbundes verstärkt in Anspruch zu nehmen","411",NA
"Durch eine vernünftige Raumplanung und Stadtentwicklung können die Lebensbereiche Wohnen, Arbeiten, Versorgung und Freizeit wieder näher zusammengeführt werden","404",NA
"Verkehrsvermeidung steht an erster Stelle","416",NA
"Ökosteuern im Verkehr –",NA,NA
"gut für die Umwelt, gut für die Wirtschaft",NA,NA
"Das Leitbild einer zukunftsfähigen Mobilität verlangt ein Verkehrssystem, das ökologisch und wirtschaftlich effizient ist","408",NA
"Um den Verkehr zu begrenzen und Umweltbelastungen zu verringern, wollen wir, daß die Preise der ökologischen Wahrheit entsprechen","416",NA
"Deshalb muß insbesondere der Straßenverkehr sämtliche Folgekosten, z|B| für Infrastruktur, Umwelt- und Gebäudeschäden, selbst tragen","416",NA
"Um der Kostenwahrheit der Transportpreise langfristig näherzukommen, brauchen wir eine umweltorientierte Steuerpolitik im Verkehrsbereich","416",NA
"Im Rahmen des Gesamtkonzeptes einer Ökologisch-sozialen Steuerreform halten wir daher eine schrittweise und berechenbare Erhöhung der Mineralölsteuer für notwendig","403",NA
"Um die Verkehrswende einzuleiten, ist eine Erhöhung der Mineralölsteuer als Teil einer auf 10 Jahre angelegten Ökologisch-sozialen Steuerreform ein sozialverträgliches Mittel","416",NA
"Wir wollen die einmalige Erhöhung der Mineralölsteuer im ersten Jahr um 50 Pfennig und schrittweise in den Folgejahren um jeweils 30 Pfennig","404",NA
"Nach unserem Konzept würde 1 Liter Benzin nach 10 Jahren rund 5 DM kosten","416",NA
"Die stufenweise Erhöhung ermöglicht es Wirtschaft und VerbraucherInnen, sich in einem überschaubaren Zeitraum auf die Erhöhung und mit ihren Produkten bzw| Kaufentscheidungen auf die Entwicklung einzustellen","404",NA
"Wir wissen, daß die von uns angestrebte ökologische Umorientierung über einen Zeitraum von 10 Jahren sich wiederholt der Wahlentscheidung der Bürgerinnen und Bürger stellen muß","404",NA
"Nur mit deren dauerhafter Zustimmung sind die langfristigen Ziele zu erreichen","404",NA
"Deshalb sagen wir schon jetzt klar, wohin die Reise gehen soll","404",NA
"In der vor uns liegenden Legislaturperiode muß dafür der wirksame Einstieg erkämpft werden","404",NA
"Für eine integrierte Verkehrsplanung",NA,NA
"Der Bundesverkehrswegeplan ist gescheitert und nicht finanzierbar","404",NA
"Durch den autofixierten Straßenbau entstanden riesige Haushaltslöcher bei Bund, Ländern und Kommunen","408",NA
"BÜNDNIS 90/ DIE GRÜNEN wollen eine integrierte – ökologische und wirtschaftliche – Verkehrsplanung","416",NA
"Wir wollen Mittel vom Autobahn- und Fernstraßenbau für den Ausbau und die Instandsetzung der regionalen Infrastruktur umschichten","411",NA
"Dazu gehören Radwege und Schienenstrecken sowie kommunale und Landstraßen im Osten Deutschlands","411",NA
"Privatfinanzierung im Straßenbau lehnen wir ab","412",NA
"Wir streben eine Reduzierung des Autoverkehrs in den Innenstädten an","411",NA
"und wollen besonders die Situation von Kindern im Straßenverkehr verbessern","706",NA
"Die politischen Handlungsmöglichkeiten der Kommunen für Verkehrssicherheit und Verkehrsberuhigung sind zu erweitern","301",NA
"Mehr Verkehrssicherheit und Emissionsverminderung verlangen insbesondere Geschwindigkeitsbegrenzungen: Tempo 100 auf Autobahnen, 80 auf Landstraßen und 30 innerorts","411",NA
"Die vom Bundesverkehrsministerium verfügte Tolerierung von alkoholisierter Raserei wollen wir rückgängig machen","411",NA
"BÜNDNIS 90/DIE GRÜNEN treten für 0,0 Promille im Straßenverkehr ein","411",NA
"Verkehrslärm bekämpfen",NA,NA
"Wir setzen uns für einen wirksamen aktiven und passiven Lärmschutz ein","411",NA
"Grenzwerte für Lärmbelästigung müssen deutlich gesenkt werden, die Nachtruhe ist zu schützen","403",NA
"Meß- und Bewertungsverfahren sind zu ändern, um die wirklichen Belastung zu erfassen","411",NA
"Als erste Schritte der Lärmbekämpfung wollen wir Tempolimits, Nachtflugverbote, eine Neufassung des Fluglärmgesetzes und ein ”Lärmschutzprogramm Schiene” sowie eine Senkung der Grenzwerte für Lärmsanierung an Straßen im Bundesimmissionsschutzgesetz durchsetzen","411",NA
"Flugverkehr reduzieren",NA,NA
"BÜNDNIS 90/DIE GRÜNEN wollen mittelfristig eine deutliche Reduzierung des globalen Flugverkehrs","408",NA
"Wir werden uns konsequent gegen die Ausweitung der Flugverkehrskapazitäten in Deutschland stark machen und setzen dabei auf die Kooperation der Flughäfen statt deren Konkurrenz","408",NA
"Wir werden ein nationales Flugverkehrskonzept vorlegen, das den innerdeutschen Flugverkehr im Kurzstreckenbereich weitgehend auf die Bahn verlagert","404",NA
"Wir wollen, über die Erhebung einer Kerosinsteuer hinaus, die Landegebühren nach Lärm- und Schadstoffemissionen bemessen","303",NA
"und Alternativen zum touristischen Flugverkehr, der 70% des Flugaufkommens in Deutschland ausmacht, fördern","402",NA
"In hochbelasteten, dichtbevölkerten Gebieten wollen wir zum Schutz der Bevölkerung eine verbindliche Begrenzung der Zahl der Flugbewegungen festlegen","403",NA
"BürgerInnenfreundliche Flächenbahn",NA,NA
"Die Deutsche Bundesbahn wurde, um die Voraussetzungen für eine Privatisierung zu schaffen, in profitable und defizitäre Bereiche zerlegt","408",NA
"Die Versprechen der Kostentransparenz und der Gleichberechtigung der Verkehrsträger wurden nicht eingelöst","408",NA
"Für die Nutzung ihrer Schienenwege kassiert die Deutsche Bahn AG hohe Trassenpreise, deren Berechtigung nicht nachprüfbar ist","403",NA
"Der Straßengüterverkehr deckt nicht die von ihm verursachten Wegekosten","416",NA
"Eine verkehrspolitische Reform ist nötiger denn je","408",NA
"Um weitere Streckenstillegungen zu verhindern, muß die Verantwortung für das Schienennetz in öffentlicher Hand verbleiben","413",NA
"Benutzung und Bewirtschaftung können schrittweise im Wettbewerb ausgeschrieben werden","401",NA
"Preise für die Nutzung von Strecken müssen sich an den streckenspezifischen Kosten orientieren","403",NA
"Die Benachteiligung von kleinen Eisenbahnen muß beendet werden","401",NA
"Wir wollen eine attraktive, bürgerlnnenfreundliche Flächenbahn","411",NA
"Dazu brauchen wir eine dichte Verknüpfung von Nah-, Regional- und Fernzügen sowohl der Deutschen Bahn AG als auch aller anderen Bahngesellschaften","411",NA
